"date (UTC)","O3 (ppb)","Flag"
2026-08-14 01:00:00,8.76,1
2026-08-14 01:01:00,8.153,1
2026-08-14 01:02:00,8.309,1
2026-08-14 01:03:00,8.571,1
2026-08-14 01:04:00,8.532,1
2026-08-14 01:05:00,8.85,1
2026-08-14 01:06:00,8.596,1
2026-08-14 01:07:00,8.644,1
2026-08-14 01:08:00,8.995,1
2026-08-14 01:09:00,0,1
2026-08-14 01:10:00,20.21,1
2026-08-14 01:11:00,20.5,1
2026-08-14 01:12:00,19.97,1
2026-08-14 01:13:00,19.09,1
2026-08-14 01:14:00,19.65,0
2026-08-14 01:15:00,18.83,0
2026-08-14 01:16:00,19.74,0
2026-08-14 01:17:00,19.41,0
2026-08-14 01:18:00,19.46,0
2026-08-14 01:19:00,18.5,0
2026-08-14 01:20:00,18.77,0
2026-08-14 01:21:00,18.77,0
2026-08-14 01:22:00,19.33,0
2026-08-14 01:23:00,19.42,0
2026-08-14 01:24:00,19.2,0
2026-08-14 01:25:00,18.78,0
2026-08-14 01:26:00,18.96,0
2026-08-14 01:27:00,19.86,0
2026-08-14 01:28:00,19.01,0
2026-08-14 01:29:00,19.41,0
2026-08-14 01:30:00,19.25,0
2026-08-14 01:31:00,18.99,0
2026-08-14 01:32:00,19.06,0
2026-08-14 01:33:00,19.44,0
2026-08-14 01:34:00,19.33,0
2026-08-14 01:35:00,18.53,0
2026-08-14 01:36:00,19.39,0
2026-08-14 01:37:00,19.39,0
2026-08-14 01:38:00,18.4,0
2026-08-14 01:39:00,19.91,0
2026-08-14 01:40:00,19.71,0
2026-08-14 01:41:00,19.04,0
2026-08-14 01:42:00,19.45,0
2026-08-14 01:43:00,19.61,0
2026-08-14 01:44:00,18.44,0
2026-08-14 01:45:00,19.13,0
2026-08-14 01:46:00,18.83,0
2026-08-14 01:47:00,19.1,0
2026-08-14 01:48:00,18.74,0
2026-08-14 01:49:00,17.84,0
2026-08-14 01:50:00,19.18,0
2026-08-14 01:51:00,19.25,0
2026-08-14 01:52:00,19.2,0
2026-08-14 01:53:00,19.37,0
2026-08-14 01:54:00,19.08,0
2026-08-14 01:55:00,18.89,0
2026-08-14 01:56:00,18.97,0
2026-08-14 01:57:00,18.89,0
2026-08-14 01:58:00,18.8,0
2026-08-14 01:59:00,18.62,0
