"date (UTC)","O3 (ppb)","Flag"
2026-08-06 15:00:00,31.73,0
2026-08-06 15:01:00,31.9,0
2026-08-06 15:02:00,32.69,0
2026-08-06 15:03:00,32.97,0
2026-08-06 15:04:00,32.49,0
2026-08-06 15:05:00,32.84,0
2026-08-06 15:06:00,32.76,0
2026-08-06 15:07:00,32.37,0
2026-08-06 15:08:00,32.16,0
2026-08-06 15:09:00,32.06,0
2026-08-06 15:10:00,32.49,0
2026-08-06 15:11:00,32.68,0
2026-08-06 15:12:00,32.86,0
2026-08-06 15:13:00,32.1,0
2026-08-06 15:14:00,32.2,0
2026-08-06 15:15:00,31.97,0
2026-08-06 15:16:00,32.57,0
2026-08-06 15:17:00,33.05,0
2026-08-06 15:18:00,32.83,0
2026-08-06 15:19:00,32.49,0
2026-08-06 15:20:00,31.88,0
2026-08-06 15:21:00,32.2,0
2026-08-06 15:22:00,32.15,0
2026-08-06 15:23:00,31.74,0
2026-08-06 15:24:00,32.41,0
2026-08-06 15:25:00,32.5,0
2026-08-06 15:26:00,32.39,0
2026-08-06 15:27:00,32.56,0
2026-08-06 15:28:00,31.87,0
2026-08-06 15:29:00,31.97,0
2026-08-06 15:30:00,31.53,0
2026-08-06 15:31:00,31.86,0
2026-08-06 15:32:00,31.73,0
2026-08-06 15:33:00,32.46,0
2026-08-06 15:34:00,32.57,0
2026-08-06 15:35:00,32.48,0
2026-08-06 15:36:00,30.28,0
2026-08-06 15:37:00,30.41,0
2026-08-06 15:38:00,32.01,0
2026-08-06 15:39:00,32.48,0
2026-08-06 15:40:00,31.68,0
2026-08-06 15:41:00,31.63,0
2026-08-06 15:42:00,31.83,0
2026-08-06 15:43:00,31.54,0
2026-08-06 15:44:00,31.39,0
2026-08-06 15:45:00,31.04,0
2026-08-06 15:46:00,32.56,0
2026-08-06 15:47:00,32.74,0
2026-08-06 15:48:00,32.99,0
2026-08-06 15:49:00,32.68,0
2026-08-06 15:50:00,32.95,0
2026-08-06 15:51:00,32.34,0
2026-08-06 15:52:00,32.49,0
2026-08-06 15:53:00,33.19,0
2026-08-06 15:54:00,32.83,0
2026-08-06 15:55:00,32.44,0
2026-08-06 15:56:00,32.47,0
2026-08-06 15:57:00,33.14,0
2026-08-06 15:58:00,33.24,0
2026-08-06 15:59:00,33.31,0
