"date (UTC)","O3 (ppb)","Flag"
2026-08-23 08:00:00,35.24,0
2026-08-23 08:01:00,33.91,0
2026-08-23 08:02:00,34.64,0
2026-08-23 08:03:00,35.35,0
2026-08-23 08:04:00,34.54,0
2026-08-23 08:05:00,34.02,0
2026-08-23 08:06:00,33.53,0
2026-08-23 08:07:00,33.8,0
2026-08-23 08:08:00,34.23,0
2026-08-23 08:09:00,34.45,0
2026-08-23 08:10:00,33.99,0
2026-08-23 08:11:00,34.33,0
2026-08-23 08:12:00,34.56,0
2026-08-23 08:13:00,34.13,0
2026-08-23 08:14:00,33.57,0
2026-08-23 08:15:00,34.64,0
2026-08-23 08:16:00,34.81,0
2026-08-23 08:17:00,34.95,0
2026-08-23 08:18:00,34.27,0
2026-08-23 08:19:00,33.84,0
2026-08-23 08:20:00,34.27,0
2026-08-23 08:21:00,34.35,0
2026-08-23 08:22:00,33.38,0
2026-08-23 08:23:00,34.46,0
2026-08-23 08:24:00,34.69,0
2026-08-23 08:25:00,35.08,0
2026-08-23 08:26:00,35.19,0
2026-08-23 08:27:00,35.51,0
2026-08-23 08:28:00,35.31,0
2026-08-23 08:29:00,35.49,0
2026-08-23 08:30:00,35.57,0
2026-08-23 08:31:00,34.52,0
2026-08-23 08:32:00,34.25,0
2026-08-23 08:33:00,34.43,0
2026-08-23 08:34:00,35.08,0
2026-08-23 08:35:00,34.61,0
2026-08-23 08:36:00,34.43,0
2026-08-23 08:37:00,34.03,0
2026-08-23 08:38:00,34.64,0
2026-08-23 08:39:00,34.66,0
2026-08-23 08:40:00,34,0
2026-08-23 08:41:00,34.34,0
2026-08-23 08:42:00,34.53,0
2026-08-23 08:43:00,34.63,0
2026-08-23 08:44:00,34.16,0
2026-08-23 08:45:00,33.69,0
2026-08-23 08:46:00,34.18,0
2026-08-23 08:47:00,33.44,0
2026-08-23 08:48:00,33.01,0
2026-08-23 08:49:00,33.66,0
2026-08-23 08:50:00,33.76,0
2026-08-23 08:51:00,33.95,0
2026-08-23 08:52:00,33.81,0
2026-08-23 08:53:00,34.05,0
2026-08-23 08:54:00,33.73,0
2026-08-23 08:55:00,33.9,0
2026-08-23 08:56:00,33.44,0
2026-08-23 08:57:00,33.5,0
2026-08-23 08:58:00,33.35,0
2026-08-23 08:59:00,33.03,0
