"date (UTC)","O3 (ppb)","Flag"
2026-08-19 05:00:00,14.22,0
2026-08-19 05:01:00,13.49,0
2026-08-19 05:02:00,13.01,0
2026-08-19 05:03:00,14.71,0
2026-08-19 05:04:00,12.9,0
2026-08-19 05:05:00,13.52,0
2026-08-19 05:06:00,12.13,0
2026-08-19 05:07:00,11.88,0
2026-08-19 05:08:00,13.98,0
2026-08-19 05:09:00,13.32,0
2026-08-19 05:10:00,12.02,0
2026-08-19 05:11:00,13.53,0
2026-08-19 05:12:00,15.12,0
2026-08-19 05:13:00,14.12,0
2026-08-19 05:14:00,12.45,0
2026-08-19 05:15:00,12.91,0
2026-08-19 05:16:00,13.31,0
2026-08-19 05:17:00,12.48,0
2026-08-19 05:18:00,12.2,0
2026-08-19 05:19:00,13.26,0
2026-08-19 05:20:00,13.78,0
2026-08-19 05:21:00,12.34,0
2026-08-19 05:22:00,12.09,0
2026-08-19 05:23:00,12.36,0
2026-08-19 05:24:00,10.64,0
2026-08-19 05:25:00,11,0
2026-08-19 05:26:00,11.86,0
2026-08-19 05:27:00,11.28,0
2026-08-19 05:28:00,12.82,0
2026-08-19 05:29:00,10.96,0
2026-08-19 05:30:00,10.54,0
2026-08-19 05:31:00,11.22,0
2026-08-19 05:32:00,10.42,0
2026-08-19 05:33:00,11.98,0
2026-08-19 05:34:00,11.03,0
2026-08-19 05:35:00,11.07,0
2026-08-19 05:36:00,11.75,0
2026-08-19 05:37:00,12.74,0
2026-08-19 05:38:00,11.65,0
2026-08-19 05:39:00,11.58,0
2026-08-19 05:40:00,10.63,0
2026-08-19 05:41:00,11.87,0
2026-08-19 05:42:00,11.03,0
2026-08-19 05:43:00,12.91,0
2026-08-19 05:44:00,13.56,0
2026-08-19 05:45:00,13.05,0
2026-08-19 05:46:00,12.68,0
2026-08-19 05:47:00,13.41,0
2026-08-19 05:48:00,13.32,0
2026-08-19 05:49:00,11.37,0
2026-08-19 05:50:00,11.58,0
2026-08-19 05:51:00,10.82,0
2026-08-19 05:52:00,12.69,0
2026-08-19 05:53:00,14.22,0
2026-08-19 05:54:00,12.69,0
2026-08-19 05:55:00,13.37,0
2026-08-19 05:56:00,12.5,0
2026-08-19 05:57:00,11.78,0
2026-08-19 05:58:00,11.01,0
2026-08-19 05:59:00,11.21,0
