"date (UTC)","O3 (ppb)","Flag"
2026-08-19 01:00:00,8.025,1
2026-08-19 01:01:00,8.765,1
2026-08-19 01:02:00,8.526,1
2026-08-19 01:03:00,8.094,1
2026-08-19 01:04:00,7.905,1
2026-08-19 01:05:00,8.187,1
2026-08-19 01:06:00,8.251,1
2026-08-19 01:07:00,8.283,1
2026-08-19 01:08:00,8.557,1
2026-08-19 01:09:00,8.431,1
2026-08-19 01:10:00,16.45,1
2026-08-19 01:11:00,15.12,1
2026-08-19 01:12:00,14.89,1
2026-08-19 01:13:00,17.75,1
2026-08-19 01:14:00,16.5,1
2026-08-19 01:15:00,14.92,0
2026-08-19 01:16:00,14.85,0
2026-08-19 01:17:00,15.34,0
2026-08-19 01:18:00,16.93,0
2026-08-19 01:19:00,15.78,0
2026-08-19 01:20:00,16.05,0
2026-08-19 01:21:00,17.13,0
2026-08-19 01:22:00,19.12,0
2026-08-19 01:23:00,15.14,0
2026-08-19 01:24:00,12.72,0
2026-08-19 01:25:00,15.09,0
2026-08-19 01:26:00,16.71,0
2026-08-19 01:27:00,19.48,0
2026-08-19 01:28:00,17.51,0
2026-08-19 01:29:00,16.06,0
2026-08-19 01:30:00,16.32,0
2026-08-19 01:31:00,13.18,0
2026-08-19 01:32:00,13.58,0
2026-08-19 01:33:00,15.83,0
2026-08-19 01:34:00,15.3,0
2026-08-19 01:35:00,14.26,0
2026-08-19 01:36:00,16.17,0
2026-08-19 01:37:00,16.59,0
2026-08-19 01:38:00,15.3,0
2026-08-19 01:39:00,13.57,0
2026-08-19 01:40:00,14.61,0
2026-08-19 01:41:00,14.57,0
2026-08-19 01:42:00,13.33,0
2026-08-19 01:43:00,12.34,0
2026-08-19 01:44:00,12.48,0
2026-08-19 01:45:00,11.22,0
2026-08-19 01:46:00,11.1,0
2026-08-19 01:47:00,12.99,0
2026-08-19 01:48:00,11.39,0
2026-08-19 01:49:00,9.581,0
2026-08-19 01:50:00,9.991,0
2026-08-19 01:51:00,9.868,0
2026-08-19 01:52:00,10.73,0
2026-08-19 01:53:00,12.61,0
2026-08-19 01:54:00,11.38,0
2026-08-19 01:55:00,11.58,0
2026-08-19 01:56:00,16.7,0
2026-08-19 01:57:00,15.89,0
2026-08-19 01:58:00,17.44,0
2026-08-19 01:59:00,17.31,0
