"date (UTC)","O3 (ppb)","Flag"
2026-08-31 02:00:00,27.12,0
2026-08-31 02:01:00,26.49,0
2026-08-31 02:02:00,26.92,0
2026-08-31 02:03:00,26.15,0
2026-08-31 02:04:00,27.02,0
2026-08-31 02:05:00,26.27,0
2026-08-31 02:06:00,25.62,0
2026-08-31 02:07:00,26.93,0
2026-08-31 02:08:00,26.77,0
2026-08-31 02:09:00,25.92,0
2026-08-31 02:10:00,21.04,0
2026-08-31 02:11:00,22.38,0
2026-08-31 02:12:00,23.77,0
2026-08-31 02:13:00,23.14,0
2026-08-31 02:14:00,25.53,0
2026-08-31 02:15:00,26.18,0
2026-08-31 02:16:00,24.82,0
2026-08-31 02:17:00,25.72,0
2026-08-31 02:18:00,25.24,0
2026-08-31 02:19:00,26.46,0
2026-08-31 02:20:00,25.11,0
2026-08-31 02:21:00,25.23,0
2026-08-31 02:22:00,26.2,0
2026-08-31 02:23:00,25.08,0
2026-08-31 02:24:00,26,0
2026-08-31 02:25:00,25.4,0
2026-08-31 02:26:00,24.87,0
2026-08-31 02:27:00,25.32,0
2026-08-31 02:28:00,26.07,0
2026-08-31 02:29:00,26.88,0
2026-08-31 02:30:00,26.14,0
2026-08-31 02:31:00,24.99,0
2026-08-31 02:32:00,23.31,0
2026-08-31 02:33:00,25.74,0
2026-08-31 02:34:00,25.35,0
2026-08-31 02:35:00,27.7,0
2026-08-31 02:36:00,27.45,0
2026-08-31 02:37:00,26.75,0
2026-08-31 02:38:00,25.27,0
2026-08-31 02:39:00,26.72,0
2026-08-31 02:40:00,26.56,0
2026-08-31 02:41:00,26.84,0
2026-08-31 02:42:00,27.85,0
2026-08-31 02:43:00,27.79,0
2026-08-31 02:44:00,25.2,0
2026-08-31 02:45:00,25.58,0
2026-08-31 02:46:00,23.88,0
2026-08-31 02:47:00,21.59,0
2026-08-31 02:48:00,23.53,0
2026-08-31 02:49:00,25.02,0
2026-08-31 02:50:00,24.64,0
2026-08-31 02:51:00,25.05,0
2026-08-31 02:52:00,25.2,0
2026-08-31 02:53:00,26.11,0
2026-08-31 02:54:00,24.1,0
2026-08-31 02:55:00,25.49,0
2026-08-31 02:56:00,26.59,0
2026-08-31 02:57:00,26.84,0
2026-08-31 02:58:00,23.5,0
2026-08-31 02:59:00,23.89,0
