"date (UTC)","O3 (ppb)","Flag"
2026-08-14 11:00:00,28.58,0
2026-08-14 11:01:00,28.95,0
2026-08-14 11:02:00,29.22,0
2026-08-14 11:03:00,27.84,0
2026-08-14 11:04:00,28.62,0
2026-08-14 11:05:00,28.78,0
2026-08-14 11:06:00,27.4,0
2026-08-14 11:07:00,27.43,0
2026-08-14 11:08:00,26.35,0
2026-08-14 11:09:00,28.15,0
2026-08-14 11:10:00,29.39,0
2026-08-14 11:11:00,30.09,0
2026-08-14 11:12:00,30.21,0
2026-08-14 11:13:00,29.9,0
2026-08-14 11:14:00,30.16,0
2026-08-14 11:15:00,29.75,0
2026-08-14 11:16:00,29.79,0
2026-08-14 11:17:00,29.13,0
2026-08-14 11:18:00,29,0
2026-08-14 11:19:00,31.21,0
2026-08-14 11:20:00,31.72,0
2026-08-14 11:21:00,31.17,0
2026-08-14 11:22:00,30.9,0
2026-08-14 11:23:00,31.11,0
2026-08-14 11:24:00,32.23,0
2026-08-14 11:25:00,32.16,0
2026-08-14 11:26:00,31.88,0
2026-08-14 11:27:00,31.68,0
2026-08-14 11:28:00,31.47,0
2026-08-14 11:29:00,32.29,0
2026-08-14 11:30:00,31.74,0
2026-08-14 11:31:00,32.1,0
2026-08-14 11:32:00,32.2,0
2026-08-14 11:33:00,32.68,0
2026-08-14 11:34:00,32.77,0
2026-08-14 11:35:00,32.48,0
2026-08-14 11:36:00,32.64,0
2026-08-14 11:37:00,33.07,0
2026-08-14 11:38:00,32.75,0
2026-08-14 11:39:00,32.55,0
2026-08-14 11:40:00,32.39,0
2026-08-14 11:41:00,32.45,0
2026-08-14 11:42:00,32.81,0
2026-08-14 11:43:00,32.35,0
2026-08-14 11:44:00,32.94,0
2026-08-14 11:45:00,32.15,0
2026-08-14 11:46:00,31.48,0
2026-08-14 11:47:00,32.35,0
2026-08-14 11:48:00,31.47,0
2026-08-14 11:49:00,32.22,0
2026-08-14 11:50:00,32.47,0
2026-08-14 11:51:00,32.84,0
2026-08-14 11:52:00,33.06,0
2026-08-14 11:53:00,31.85,0
2026-08-14 11:54:00,32.8,0
2026-08-14 11:55:00,33.32,0
2026-08-14 11:56:00,33.67,0
2026-08-14 11:57:00,33.34,0
