"date (UTC)","O3 (ppb)","Flag"
2026-08-30 06:00:00,23.67,0
2026-08-30 06:01:00,22.64,0
2026-08-30 06:02:00,24.28,0
2026-08-30 06:03:00,23.74,0
2026-08-30 06:04:00,22.77,0
2026-08-30 06:05:00,23.57,0
2026-08-30 06:06:00,23.81,0
2026-08-30 06:07:00,22.83,0
2026-08-30 06:08:00,22.63,0
2026-08-30 06:09:00,23.32,0
2026-08-30 06:10:00,21.78,0
2026-08-30 06:11:00,23.5,0
2026-08-30 06:12:00,23.93,0
2026-08-30 06:13:00,22.45,0
2026-08-30 06:14:00,23.1,0
2026-08-30 06:15:00,22.92,0
2026-08-30 06:16:00,22.92,0
2026-08-30 06:17:00,22.79,0
2026-08-30 06:18:00,23.45,0
2026-08-30 06:19:00,23.48,0
2026-08-30 06:20:00,23.07,0
2026-08-30 06:21:00,24.06,0
2026-08-30 06:22:00,23.58,0
2026-08-30 06:23:00,23.67,0
2026-08-30 06:24:00,23.8,0
2026-08-30 06:25:00,22.93,0
2026-08-30 06:26:00,22.14,0
2026-08-30 06:27:00,23.08,0
2026-08-30 06:28:00,23.39,0
2026-08-30 06:29:00,22.9,0
2026-08-30 06:30:00,23.93,0
2026-08-30 06:31:00,23.67,0
2026-08-30 06:32:00,23.22,0
2026-08-30 06:33:00,23.82,0
2026-08-30 06:34:00,23.86,0
2026-08-30 06:35:00,23.77,0
2026-08-30 06:36:00,23.84,0
2026-08-30 06:37:00,23.96,0
2026-08-30 06:38:00,23.8,0
2026-08-30 06:39:00,23.13,0
2026-08-30 06:40:00,23.02,0
2026-08-30 06:41:00,22.57,0
2026-08-30 06:42:00,23.23,0
2026-08-30 06:43:00,23.04,0
2026-08-30 06:44:00,23.28,0
2026-08-30 06:45:00,23.89,0
2026-08-30 06:46:00,23.85,0
2026-08-30 06:47:00,23.87,0
2026-08-30 06:48:00,24.34,0
2026-08-30 06:49:00,24.16,0
2026-08-30 06:50:00,24.43,0
2026-08-30 06:51:00,23.91,0
2026-08-30 06:52:00,23.71,0
2026-08-30 06:53:00,23.21,0
2026-08-30 06:54:00,23.74,0
2026-08-30 06:55:00,23.6,0
2026-08-30 06:56:00,23.89,0
2026-08-30 06:57:00,24.68,0
2026-08-30 06:58:00,24.65,0
2026-08-30 06:59:00,24.59,0
