"date (UTC)","O3 (ppb)","Flag"
2026-08-26 15:00:00,57.61,0
2026-08-26 15:01:00,57.63,0
2026-08-26 15:02:00,57.79,0
2026-08-26 15:03:00,57.89,0
2026-08-26 15:04:00,57.6,0
2026-08-26 15:05:00,57.59,0
2026-08-26 15:06:00,57.08,0
2026-08-26 15:07:00,56.54,0
2026-08-26 15:08:00,55.75,0
2026-08-26 15:09:00,56.21,0
2026-08-26 15:10:00,55.75,0
2026-08-26 15:11:00,56.21,0
2026-08-26 15:12:00,55.49,0
2026-08-26 15:13:00,55.4,0
2026-08-26 15:14:00,55.45,0
2026-08-26 15:15:00,54.47,0
2026-08-26 15:16:00,53.78,0
2026-08-26 15:17:00,53.77,0
2026-08-26 15:18:00,52.57,0
2026-08-26 15:19:00,52.89,0
2026-08-26 15:20:00,52.53,0
2026-08-26 15:21:00,52.69,0
2026-08-26 15:22:00,53.01,0
2026-08-26 15:23:00,52.83,0
2026-08-26 15:24:00,53.65,0
2026-08-26 15:25:00,55.28,0
2026-08-26 15:26:00,56.75,0
2026-08-26 15:27:00,56.64,0
2026-08-26 15:28:00,56.72,0
2026-08-26 15:29:00,56.3,0
2026-08-26 15:30:00,56.8,0
2026-08-26 15:31:00,57.49,0
2026-08-26 15:32:00,57.19,0
2026-08-26 15:33:00,57.32,0
2026-08-26 15:34:00,56.9,0
2026-08-26 15:35:00,56.32,0
2026-08-26 15:36:00,57.3,0
2026-08-26 15:37:00,57.77,0
2026-08-26 15:38:00,58.33,0
2026-08-26 15:39:00,58.42,0
2026-08-26 15:40:00,57,0
2026-08-26 15:41:00,57.06,0
2026-08-26 15:42:00,58.52,0
2026-08-26 15:43:00,58.29,0
2026-08-26 15:44:00,58.08,0
2026-08-26 15:45:00,58.7,0
2026-08-26 15:46:00,59.26,0
2026-08-26 15:47:00,58.93,0
2026-08-26 15:48:00,58.93,0
2026-08-26 15:49:00,58.54,0
2026-08-26 15:50:00,57.94,0
2026-08-26 15:51:00,57.66,0
2026-08-26 15:52:00,58.32,0
2026-08-26 15:53:00,57.14,0
2026-08-26 15:54:00,57.43,0
2026-08-26 15:55:00,57.44,0
2026-08-26 15:56:00,57.56,0
2026-08-26 15:57:00,57.64,0
2026-08-26 15:58:00,56.99,0
2026-08-26 15:59:00,58.07,0
