"date (UTC)","O3 (ppb)","Flag"
2026-08-21 21:00:00,30.25,0
2026-08-21 21:01:00,28.73,0
2026-08-21 21:02:00,29.19,0
2026-08-21 21:03:00,28.19,0
2026-08-21 21:04:00,26.88,0
2026-08-21 21:05:00,25.87,0
2026-08-21 21:06:00,22.39,0
2026-08-21 21:07:00,25.91,0
2026-08-21 21:08:00,25.89,0
2026-08-21 21:09:00,27.62,0
2026-08-21 21:10:00,27.71,0
2026-08-21 21:11:00,27.38,0
2026-08-21 21:12:00,26.13,0
2026-08-21 21:13:00,28.12,0
2026-08-21 21:14:00,28.59,0
2026-08-21 21:15:00,28.96,0
2026-08-21 21:16:00,29.04,0
2026-08-21 21:17:00,28.54,0
2026-08-21 21:18:00,27.76,0
2026-08-21 21:19:00,27.49,0
2026-08-21 21:20:00,27.56,0
2026-08-21 21:21:00,28.17,0
2026-08-21 21:22:00,26.95,0
2026-08-21 21:23:00,25.71,0
2026-08-21 21:24:00,25.66,0
2026-08-21 21:25:00,25.38,0
2026-08-21 21:26:00,25.98,0
2026-08-21 21:27:00,26.97,0
2026-08-21 21:28:00,26.59,0
2026-08-21 21:29:00,27.05,0
2026-08-21 21:30:00,27.81,0
2026-08-21 21:31:00,28.19,0
2026-08-21 21:32:00,27.7,0
2026-08-21 21:33:00,26.46,0
2026-08-21 21:34:00,26.77,0
2026-08-21 21:35:00,26.68,0
2026-08-21 21:36:00,26.14,0
2026-08-21 21:37:00,25.58,0
2026-08-21 21:38:00,25.26,0
2026-08-21 21:39:00,24.79,0
2026-08-21 21:40:00,23.89,0
2026-08-21 21:41:00,25.95,0
2026-08-21 21:42:00,26.22,0
2026-08-21 21:43:00,26.78,0
2026-08-21 21:44:00,27.5,0
2026-08-21 21:45:00,27.57,0
2026-08-21 21:46:00,27.38,0
2026-08-21 21:47:00,26.83,0
2026-08-21 21:48:00,25.13,0
2026-08-21 21:49:00,25.26,0
2026-08-21 21:50:00,24.98,0
2026-08-21 21:51:00,26.13,0
2026-08-21 21:52:00,26.02,0
2026-08-21 21:53:00,24.76,0
2026-08-21 21:54:00,23.92,0
2026-08-21 21:55:00,24.16,0
2026-08-21 21:56:00,22.81,0
2026-08-21 21:57:00,23.03,0
2026-08-21 21:58:00,22.65,0
2026-08-21 21:59:00,22.55,0
