"date (UTC)","O3 (ppb)","Flag"
2026-08-19 09:00:00,25.84,0
2026-08-19 09:01:00,25.93,0
2026-08-19 09:02:00,26.13,0
2026-08-19 09:03:00,26.08,0
2026-08-19 09:04:00,24.51,0
2026-08-19 09:05:00,25.03,0
2026-08-19 09:06:00,25.51,0
2026-08-19 09:07:00,25.24,0
2026-08-19 09:08:00,25.24,0
2026-08-19 09:09:00,26.28,0
2026-08-19 09:10:00,26.22,0
2026-08-19 09:11:00,26.36,0
2026-08-19 09:12:00,26.08,0
2026-08-19 09:13:00,25.67,0
2026-08-19 09:14:00,26.04,0
2026-08-19 09:15:00,25.56,0
2026-08-19 09:16:00,27.43,0
2026-08-19 09:17:00,27.51,0
2026-08-19 09:18:00,27.2,0
2026-08-19 09:19:00,27.64,0
2026-08-19 09:20:00,26.88,0
2026-08-19 09:21:00,27.74,0
2026-08-19 09:22:00,27.66,0
2026-08-19 09:23:00,28.79,0
2026-08-19 09:24:00,29.85,0
2026-08-19 09:25:00,29.67,0
2026-08-19 09:26:00,29.67,0
2026-08-19 09:27:00,29.15,0
2026-08-19 09:28:00,28.96,0
2026-08-19 09:29:00,29.33,0
2026-08-19 09:30:00,28.71,0
2026-08-19 09:31:00,29.06,0
2026-08-19 09:32:00,29.03,0
2026-08-19 09:33:00,29.45,0
2026-08-19 09:34:00,29.73,0
2026-08-19 09:35:00,28.75,0
2026-08-19 09:36:00,29.08,0
2026-08-19 09:37:00,28.77,0
2026-08-19 09:38:00,28.93,0
2026-08-19 09:39:00,28.79,0
2026-08-19 09:40:00,28.74,0
2026-08-19 09:41:00,28.8,0
2026-08-19 09:42:00,29.05,0
2026-08-19 09:43:00,28.17,0
2026-08-19 09:44:00,28.82,0
2026-08-19 09:45:00,28.37,0
2026-08-19 09:46:00,22.19,0
2026-08-19 09:47:00,11.77,0
2026-08-19 09:48:00,25.13,0
2026-08-19 09:49:00,27.97,0
2026-08-19 09:50:00,28.62,0
2026-08-19 09:51:00,28.96,0
2026-08-19 09:52:00,28.18,0
2026-08-19 09:53:00,28.84,0
2026-08-19 09:54:00,28.74,0
2026-08-19 09:55:00,29.44,0
2026-08-19 09:56:00,29.46,0
2026-08-19 09:57:00,29.3,0
2026-08-19 09:58:00,29.74,0
2026-08-19 09:59:00,29.51,0
