"date (UTC)","O3 (ppb)","Flag"
2026-08-23 15:00:00,44.91,0
2026-08-23 15:01:00,44.48,0
2026-08-23 15:02:00,44.04,0
2026-08-23 15:03:00,43.44,0
2026-08-23 15:04:00,42.86,0
2026-08-23 15:05:00,41.93,0
2026-08-23 15:06:00,43.75,0
2026-08-23 15:07:00,43.68,0
2026-08-23 15:08:00,43.3,0
2026-08-23 15:09:00,43.09,0
2026-08-23 15:10:00,41.56,0
2026-08-23 15:11:00,40.44,0
2026-08-23 15:12:00,39.79,0
2026-08-23 15:13:00,43.82,0
2026-08-23 15:14:00,43.97,0
2026-08-23 15:15:00,43.85,0
2026-08-23 15:16:00,42.25,0
2026-08-23 15:17:00,40.7,0
2026-08-23 15:18:00,45.21,0
2026-08-23 15:19:00,45.49,0
2026-08-23 15:20:00,45.63,0
2026-08-23 15:21:00,45.55,0
2026-08-23 15:22:00,45.63,0
2026-08-23 15:23:00,45.51,0
2026-08-23 15:24:00,45,0
2026-08-23 15:25:00,45.15,0
2026-08-23 15:26:00,45.25,0
2026-08-23 15:27:00,45.03,0
2026-08-23 15:28:00,45.2,0
2026-08-23 15:29:00,44.96,0
2026-08-23 15:30:00,45.39,0
2026-08-23 15:31:00,44.77,0
2026-08-23 15:32:00,44.65,0
2026-08-23 15:33:00,44.97,0
2026-08-23 15:34:00,44.01,0
2026-08-23 15:35:00,43.9,0
2026-08-23 15:36:00,45.28,0
2026-08-23 15:37:00,45.21,0
2026-08-23 15:38:00,44.85,0
2026-08-23 15:39:00,45.04,0
2026-08-23 15:40:00,45.49,0
2026-08-23 15:41:00,45.52,0
2026-08-23 15:42:00,45.7,0
2026-08-23 15:43:00,46.44,0
2026-08-23 15:44:00,45.99,0
2026-08-23 15:45:00,46.27,0
2026-08-23 15:46:00,45.61,0
2026-08-23 15:47:00,44.04,0
2026-08-23 15:48:00,43.41,0
2026-08-23 15:49:00,42.7,0
2026-08-23 15:50:00,45.26,0
2026-08-23 15:51:00,45.74,0
2026-08-23 15:52:00,45.96,0
2026-08-23 15:53:00,45.04,0
2026-08-23 15:54:00,45.06,0
2026-08-23 15:55:00,45.35,0
2026-08-23 15:56:00,45.7,0
2026-08-23 15:57:00,45.87,0
2026-08-23 15:58:00,45.06,0
2026-08-23 15:59:00,44.6,0
