"date (UTC)","O3 (ppb)","Flag"
2026-08-31 20:00:00,19.81,0
2026-08-31 20:01:00,19.7,0
2026-08-31 20:02:00,20.84,0
2026-08-31 20:03:00,17.84,0
2026-08-31 20:04:00,20.82,0
2026-08-31 20:05:00,18.74,0
2026-08-31 20:06:00,18.85,0
2026-08-31 20:07:00,17.64,0
2026-08-31 20:08:00,19.98,0
2026-08-31 20:09:00,20.08,0
2026-08-31 20:10:00,19.56,0
2026-08-31 20:11:00,21.94,0
2026-08-31 20:12:00,18.99,0
2026-08-31 20:13:00,21.7,0
2026-08-31 20:14:00,18.79,0
2026-08-31 20:15:00,20.79,0
2026-08-31 20:16:00,21.59,0
2026-08-31 20:17:00,21.11,0
2026-08-31 20:18:00,23.05,0
2026-08-31 20:19:00,21.11,0
2026-08-31 20:20:00,20.75,0
2026-08-31 20:21:00,19.64,0
2026-08-31 20:22:00,17.38,0
2026-08-31 20:23:00,17.04,0
2026-08-31 20:24:00,18.51,0
2026-08-31 20:25:00,15.46,0
2026-08-31 20:26:00,10.41,0
2026-08-31 20:27:00,11.79,0
2026-08-31 20:28:00,8.954,0
2026-08-31 20:29:00,7.084,0
2026-08-31 20:30:00,9.063,0
2026-08-31 20:31:00,17.23,0
2026-08-31 20:32:00,10.6,0
2026-08-31 20:33:00,10.13,0
2026-08-31 20:34:00,9.566,0
2026-08-31 20:35:00,8.838,0
2026-08-31 20:36:00,8.887,0
2026-08-31 20:37:00,12.53,0
2026-08-31 20:38:00,8.941,0
2026-08-31 20:39:00,12.95,0
2026-08-31 20:40:00,13.85,0
2026-08-31 20:41:00,15.32,0
2026-08-31 20:42:00,16,0
2026-08-31 20:43:00,17.54,0
2026-08-31 20:44:00,14.61,0
2026-08-31 20:45:00,12.83,0
2026-08-31 20:46:00,10.36,0
2026-08-31 20:47:00,10.81,0
2026-08-31 20:48:00,11.41,0
2026-08-31 20:49:00,12.92,0
2026-08-31 20:50:00,14.73,0
2026-08-31 20:51:00,13.51,0
2026-08-31 20:52:00,13.87,0
2026-08-31 20:53:00,14.44,0
2026-08-31 20:54:00,15.74,0
2026-08-31 20:55:00,14.24,0
2026-08-31 20:56:00,13.68,0
2026-08-31 20:57:00,10.93,0
2026-08-31 20:58:00,7.604,0
2026-08-31 20:59:00,11.15,0
