"date (UTC)","O3 (ppb)","Flag"
2026-08-01 15:00:00,33.94,0
2026-08-01 15:01:00,33.37,0
2026-08-01 15:02:00,33.25,0
2026-08-01 15:03:00,31.01,0
2026-08-01 15:04:00,32.78,0
2026-08-01 15:05:00,32.92,0
2026-08-01 15:06:00,33.15,0
2026-08-01 15:07:00,33.8,0
2026-08-01 15:08:00,34.24,0
2026-08-01 15:09:00,33.78,0
2026-08-01 15:10:00,33.09,0
2026-08-01 15:11:00,33.16,0
2026-08-01 15:12:00,33.37,0
2026-08-01 15:13:00,33.87,0
2026-08-01 15:14:00,33.74,0
2026-08-01 15:15:00,33.99,0
2026-08-01 15:16:00,33.83,0
2026-08-01 15:17:00,34.79,0
2026-08-01 15:18:00,33.05,0
2026-08-01 15:19:00,31.33,0
2026-08-01 15:20:00,28.75,0
2026-08-01 15:21:00,32.21,0
2026-08-01 15:22:00,33.57,0
2026-08-01 15:23:00,33.83,0
2026-08-01 15:24:00,33.25,0
2026-08-01 15:25:00,33.56,0
2026-08-01 15:26:00,34.54,0
2026-08-01 15:27:00,34.16,0
2026-08-01 15:28:00,34,0
2026-08-01 15:29:00,34.12,0
2026-08-01 15:30:00,33.9,0
2026-08-01 15:31:00,34.28,0
2026-08-01 15:32:00,33.98,0
2026-08-01 15:33:00,33.14,0
2026-08-01 15:34:00,32.53,0
2026-08-01 15:35:00,33.34,0
2026-08-01 15:36:00,33.81,0
2026-08-01 15:37:00,33.44,0
2026-08-01 15:38:00,32.82,0
2026-08-01 15:39:00,33.52,0
2026-08-01 15:40:00,33.51,0
2026-08-01 15:41:00,33.41,0
2026-08-01 15:42:00,33.32,0
2026-08-01 15:43:00,33.6,0
2026-08-01 15:44:00,33.95,0
2026-08-01 15:45:00,33.44,0
2026-08-01 15:46:00,34.49,0
2026-08-01 15:47:00,34.44,0
2026-08-01 15:48:00,33.76,0
2026-08-01 15:49:00,33.7,0
2026-08-01 15:50:00,33.47,0
2026-08-01 15:51:00,33.48,0
2026-08-01 15:52:00,33.73,0
2026-08-01 15:53:00,33.42,0
2026-08-01 15:54:00,33.5,0
2026-08-01 15:55:00,33.42,0
2026-08-01 15:56:00,32.86,0
2026-08-01 15:57:00,32.7,0
2026-08-01 15:58:00,33.32,0
2026-08-01 15:59:00,32.25,0
