"date (UTC)","O3 (ppb)","Flag"
2026-08-13 23:00:00,27.75,0
2026-08-13 23:01:00,27.87,0
2026-08-13 23:02:00,27.06,0
2026-08-13 23:03:00,27.02,0
2026-08-13 23:04:00,27.33,0
2026-08-13 23:05:00,27.13,0
2026-08-13 23:06:00,26.88,0
2026-08-13 23:07:00,26.42,0
2026-08-13 23:08:00,26.57,0
2026-08-13 23:09:00,26.39,0
2026-08-13 23:10:00,25.85,0
2026-08-13 23:11:00,26,0
2026-08-13 23:12:00,25.92,0
2026-08-13 23:13:00,25.59,0
2026-08-13 23:14:00,25.62,0
2026-08-13 23:15:00,25.99,0
2026-08-13 23:16:00,25.43,0
2026-08-13 23:17:00,25.57,0
2026-08-13 23:18:00,25.59,0
2026-08-13 23:19:00,25.04,0
2026-08-13 23:20:00,24.54,0
2026-08-13 23:21:00,24.58,0
2026-08-13 23:22:00,25.21,0
2026-08-13 23:23:00,24.32,0
2026-08-13 23:24:00,24.81,0
2026-08-13 23:25:00,24.93,0
2026-08-13 23:26:00,24.42,0
2026-08-13 23:27:00,24.28,0
2026-08-13 23:28:00,24.22,0
2026-08-13 23:29:00,24.62,0
2026-08-13 23:30:00,24.66,0
2026-08-13 23:31:00,24.93,0
2026-08-13 23:32:00,24.58,0
2026-08-13 23:33:00,24.74,0
2026-08-13 23:34:00,24.42,0
2026-08-13 23:35:00,24.1,0
2026-08-13 23:36:00,24.03,0
2026-08-13 23:37:00,24.14,0
2026-08-13 23:38:00,23.95,0
2026-08-13 23:39:00,23.8,0
2026-08-13 23:40:00,24.26,0
2026-08-13 23:41:00,24.56,0
2026-08-13 23:42:00,24.5,0
2026-08-13 23:43:00,24.69,0
2026-08-13 23:44:00,24.8,0
2026-08-13 23:45:00,24.07,0
2026-08-13 23:46:00,24.77,0
2026-08-13 23:47:00,24.24,0
2026-08-13 23:48:00,24.2,0
2026-08-13 23:49:00,23.59,0
2026-08-13 23:50:00,24.41,0
2026-08-13 23:51:00,23.79,0
2026-08-13 23:52:00,24,0
2026-08-13 23:53:00,24.57,0
2026-08-13 23:54:00,24.19,0
2026-08-13 23:55:00,23.87,0
2026-08-13 23:56:00,23.53,0
2026-08-13 23:57:00,23.78,0
2026-08-13 23:58:00,23.41,0
2026-08-13 23:59:00,23.33,0
