"date (UTC)","O3 (ppb)","Flag"
2026-08-02,23.54,0
2026-08-02 00:01:00,23.97,0
2026-08-02 00:02:00,24.7,0
2026-08-02 00:03:00,24.73,0
2026-08-02 00:04:00,24.08,0
2026-08-02 00:05:00,22.57,0
2026-08-02 00:06:00,24.06,0
2026-08-02 00:07:00,23.03,0
2026-08-02 00:08:00,22.41,0
2026-08-02 00:09:00,22.7,0
2026-08-02 00:10:00,24.05,0
2026-08-02 00:11:00,24.94,0
2026-08-02 00:12:00,24.24,0
2026-08-02 00:13:00,24.54,0
2026-08-02 00:14:00,24.6,0
2026-08-02 00:15:00,24.27,0
2026-08-02 00:16:00,22.71,0
2026-08-02 00:17:00,22.58,0
2026-08-02 00:18:00,22.65,0
2026-08-02 00:19:00,20.64,0
2026-08-02 00:20:00,22.11,0
2026-08-02 00:21:00,21.23,0
2026-08-02 00:22:00,21.1,0
2026-08-02 00:23:00,23.28,0
2026-08-02 00:24:00,23.77,0
2026-08-02 00:25:00,22.16,0
2026-08-02 00:26:00,22.34,0
2026-08-02 00:27:00,22.18,0
2026-08-02 00:28:00,21.5,0
2026-08-02 00:29:00,22.64,0
2026-08-02 00:30:00,23.54,0
2026-08-02 00:31:00,23.82,0
2026-08-02 00:32:00,23.14,0
2026-08-02 00:33:00,23.96,0
2026-08-02 00:34:00,23.56,0
2026-08-02 00:35:00,23.53,0
2026-08-02 00:36:00,23.76,0
2026-08-02 00:37:00,23.42,0
2026-08-02 00:38:00,23.3,0
2026-08-02 00:39:00,23.23,1
2026-08-02 00:40:00,22.9,1
2026-08-02 00:41:00,21.93,1
2026-08-02 00:42:00,22.73,1
2026-08-02 00:43:00,22.21,1
2026-08-02 00:44:00,0,1
2026-08-02 00:45:00,11.85,1
2026-08-02 00:46:00,11.38,1
2026-08-02 00:47:00,11.21,1
2026-08-02 00:48:00,11.55,1
2026-08-02 00:49:00,11.45,1
2026-08-02 00:50:00,11.12,1
2026-08-02 00:51:00,10.86,1
2026-08-02 00:52:00,10.77,1
2026-08-02 00:53:00,10.91,1
2026-08-02 00:54:00,0,1
2026-08-02 00:55:00,10.64,1
2026-08-02 00:56:00,10.53,1
2026-08-02 00:57:00,10.63,1
2026-08-02 00:58:00,9.788,1
2026-08-02 00:59:00,9.841,1
