"date (UTC)","O3 (ppb)","Flag"
2026-08-01 10:00:00,30.92,0
2026-08-01 10:01:00,30.85,0
2026-08-01 10:02:00,30.6,0
2026-08-01 10:03:00,30.89,0
2026-08-01 10:04:00,30.65,0
2026-08-01 10:05:00,30.81,0
2026-08-01 10:06:00,30.88,0
2026-08-01 10:07:00,31.02,0
2026-08-01 10:08:00,31.26,0
2026-08-01 10:09:00,30.65,0
2026-08-01 10:10:00,30.06,0
2026-08-01 10:11:00,27.83,0
2026-08-01 10:12:00,28.04,0
2026-08-01 10:13:00,30.27,0
2026-08-01 10:14:00,30.22,0
2026-08-01 10:15:00,30.44,0
2026-08-01 10:16:00,30.68,0
2026-08-01 10:17:00,31.04,0
2026-08-01 10:18:00,31.02,0
2026-08-01 10:19:00,31.16,0
2026-08-01 10:20:00,31.45,0
2026-08-01 10:21:00,31.49,0
2026-08-01 10:22:00,31.69,0
2026-08-01 10:23:00,32.53,0
2026-08-01 10:24:00,32.04,0
2026-08-01 10:25:00,32.35,0
2026-08-01 10:26:00,31.9,0
2026-08-01 10:27:00,32.17,0
2026-08-01 10:28:00,32.26,0
2026-08-01 10:29:00,32.03,0
2026-08-01 10:30:00,32.45,0
2026-08-01 10:31:00,32.48,0
2026-08-01 10:32:00,32.48,0
2026-08-01 10:33:00,32,0
2026-08-01 10:34:00,31.75,0
2026-08-01 10:35:00,31.57,0
2026-08-01 10:36:00,31.13,0
2026-08-01 10:37:00,30.85,0
2026-08-01 10:38:00,31.74,0
2026-08-01 10:39:00,32.79,0
2026-08-01 10:40:00,31.82,0
2026-08-01 10:41:00,31.28,0
2026-08-01 10:42:00,31.13,0
2026-08-01 10:43:00,30.89,0
2026-08-01 10:44:00,31.02,0
2026-08-01 10:45:00,31.6,0
2026-08-01 10:46:00,31.88,0
2026-08-01 10:47:00,31.62,0
2026-08-01 10:48:00,30.87,0
2026-08-01 10:49:00,31.02,0
2026-08-01 10:50:00,31.53,0
2026-08-01 10:51:00,31.48,0
2026-08-01 10:52:00,31.18,0
2026-08-01 10:53:00,30.79,0
2026-08-01 10:54:00,31.62,0
2026-08-01 10:55:00,31.04,0
2026-08-01 10:56:00,31.15,0
2026-08-01 10:57:00,31.2,0
2026-08-01 10:58:00,30.51,0
2026-08-01 10:59:00,29.38,0
