"date (UTC)","O3 (ppb)","Flag"
2026-08-10 02:00:00,27.48,0
2026-08-10 02:01:00,27.75,0
2026-08-10 02:02:00,27.71,0
2026-08-10 02:03:00,27.83,0
2026-08-10 02:04:00,27.39,0
2026-08-10 02:05:00,26.9,0
2026-08-10 02:06:00,26.92,0
2026-08-10 02:07:00,26.19,0
2026-08-10 02:08:00,26.8,0
2026-08-10 02:09:00,26.57,0
2026-08-10 02:10:00,26.13,0
2026-08-10 02:11:00,26.56,0
2026-08-10 02:12:00,26.7,0
2026-08-10 02:13:00,26.55,0
2026-08-10 02:14:00,26.24,0
2026-08-10 02:15:00,26.08,0
2026-08-10 02:16:00,25,0
2026-08-10 02:17:00,26.18,0
2026-08-10 02:18:00,25.64,0
2026-08-10 02:19:00,25.96,0
2026-08-10 02:20:00,26.13,0
2026-08-10 02:21:00,26.1,0
2026-08-10 02:22:00,26.02,0
2026-08-10 02:23:00,26.02,0
2026-08-10 02:24:00,25.43,0
2026-08-10 02:25:00,25.5,0
2026-08-10 02:26:00,26.18,0
2026-08-10 02:27:00,25.56,0
2026-08-10 02:28:00,25.56,0
2026-08-10 02:29:00,25.73,0
2026-08-10 02:30:00,25.54,0
2026-08-10 02:31:00,25.82,0
2026-08-10 02:32:00,25.1,0
2026-08-10 02:33:00,25,0
2026-08-10 02:34:00,25.46,0
2026-08-10 02:35:00,25.52,0
2026-08-10 02:36:00,25.25,0
2026-08-10 02:37:00,25.01,0
2026-08-10 02:38:00,25.19,0
2026-08-10 02:39:00,25.6,0
2026-08-10 02:40:00,25.15,0
2026-08-10 02:41:00,24.56,0
2026-08-10 02:42:00,25.02,0
2026-08-10 02:43:00,24.84,0
2026-08-10 02:44:00,24.89,0
2026-08-10 02:45:00,24.86,0
2026-08-10 02:46:00,24.95,0
2026-08-10 02:47:00,24.85,0
2026-08-10 02:48:00,24.8,0
2026-08-10 02:49:00,25.14,0
2026-08-10 02:50:00,24.7,0
2026-08-10 02:51:00,24.82,0
2026-08-10 02:52:00,24.54,0
2026-08-10 02:53:00,24.28,0
2026-08-10 02:54:00,24.66,0
2026-08-10 02:55:00,24.56,0
2026-08-10 02:56:00,24.41,0
2026-08-10 02:57:00,24.43,0
2026-08-10 02:58:00,24.12,0
2026-08-10 02:59:00,24.32,0
