"date (UTC)","SO2 (ppb)","Flag"
2026-08-19 02:00:00,1.386,0
2026-08-19 02:01:00,1.34,0
2026-08-19 02:02:00,1.271,0
2026-08-19 02:03:00,1.224,0
2026-08-19 02:04:00,1.22,0
2026-08-19 02:05:00,1.204,0
2026-08-19 02:06:00,1.245,0
2026-08-19 02:07:00,1.174,1
2026-08-19 02:08:00,1.127,0
2026-08-19 02:09:00,1.088,0
2026-08-19 02:10:00,1.058,0
2026-08-19 02:11:00,1.056,0
2026-08-19 02:12:00,0.985,0
2026-08-19 02:13:00,0.96,0
2026-08-19 02:14:00,0.961,0
2026-08-19 02:15:00,0.947,0
2026-08-19 02:16:00,0.903,0
2026-08-19 02:17:00,0.963,0
2026-08-19 02:18:00,1.029,0
2026-08-19 02:19:00,0.988,0
2026-08-19 02:20:00,0.985,0
2026-08-19 02:21:00,0.973,0
2026-08-19 02:22:00,0.951,0
2026-08-19 02:23:00,1.001,0
2026-08-19 02:24:00,1.034,0
2026-08-19 02:25:00,1.069,0
2026-08-19 02:26:00,1.078,0
2026-08-19 02:27:00,1.041,0
2026-08-19 02:28:00,1.049,1
2026-08-19 02:29:00,1.063,0
2026-08-19 02:30:00,1.065,0
2026-08-19 02:31:00,1.039,0
2026-08-19 02:32:00,1.056,0
2026-08-19 02:33:00,1.013,0
2026-08-19 02:34:00,1.005,0
2026-08-19 02:35:00,1.044,0
2026-08-19 02:36:00,1.052,0
2026-08-19 02:37:00,1.091,0
2026-08-19 02:38:00,1.114,0
2026-08-19 02:39:00,1.073,0
2026-08-19 02:40:00,1.041,0
2026-08-19 02:41:00,1.011,0
2026-08-19 02:42:00,0.974,0
2026-08-19 02:43:00,1.017,0
2026-08-19 02:44:00,1.04,0
2026-08-19 02:45:00,1.019,0
2026-08-19 02:46:00,0.979,0
2026-08-19 02:47:00,1.008,0
2026-08-19 02:48:00,1.003,0
2026-08-19 02:49:00,1.022,1
2026-08-19 02:50:00,0.992,0
2026-08-19 02:51:00,0.958,0
2026-08-19 02:52:00,0.911,0
2026-08-19 02:53:00,0.859,0
2026-08-19 02:54:00,0.832,0
2026-08-19 02:55:00,0.859,0
2026-08-19 02:56:00,0.884,0
2026-08-19 02:57:00,0.89,0
2026-08-19 02:58:00,0.9,0
2026-08-19 02:59:00,0.881,0
