"date (UTC)","SO2 (ppb)","Flag"
2026-08-25 23:00:00,0.985,0
2026-08-25 23:01:00,1.012,0
2026-08-25 23:02:00,1.064,0
2026-08-25 23:03:00,1.108,0
2026-08-25 23:04:00,1.129,0
2026-08-25 23:05:00,1.124,0
2026-08-25 23:06:00,1.128,0
2026-08-25 23:07:00,1.121,0
2026-08-25 23:08:00,1.096,0
2026-08-25 23:09:00,1.123,0
2026-08-25 23:10:00,1.136,0
2026-08-25 23:11:00,1.164,0
2026-08-25 23:12:00,1.172,0
2026-08-25 23:13:00,1.165,0
2026-08-25 23:14:00,1.185,0
2026-08-25 23:15:00,1.219,0
2026-08-25 23:16:00,1.241,0
2026-08-25 23:17:00,1.24,0
2026-08-25 23:18:00,1.209,0
2026-08-25 23:19:00,1.162,0
2026-08-25 23:20:00,1.124,0
2026-08-25 23:21:00,1.144,0
2026-08-25 23:22:00,1.166,0
2026-08-25 23:23:00,1.173,0
2026-08-25 23:24:00,1.181,1
2026-08-25 23:25:00,1.179,0
2026-08-25 23:26:00,1.167,0
2026-08-25 23:27:00,1.187,0
2026-08-25 23:28:00,1.2,0
2026-08-25 23:29:00,1.236,0
2026-08-25 23:30:00,1.258,0
2026-08-25 23:31:00,1.282,0
2026-08-25 23:32:00,1.263,0
2026-08-25 23:33:00,1.225,0
2026-08-25 23:34:00,1.209,0
2026-08-25 23:35:00,1.232,0
2026-08-25 23:36:00,1.282,0
2026-08-25 23:37:00,1.277,0
2026-08-25 23:38:00,1.259,0
2026-08-25 23:39:00,1.269,0
2026-08-25 23:40:00,1.296,0
2026-08-25 23:41:00,1.276,0
2026-08-25 23:42:00,1.256,0
2026-08-25 23:43:00,1.23,0
2026-08-25 23:44:00,1.208,0
2026-08-25 23:45:00,1.183,1
2026-08-25 23:46:00,1.146,0
2026-08-25 23:47:00,1.109,0
2026-08-25 23:48:00,1.106,0
2026-08-25 23:49:00,1.17,0
2026-08-25 23:50:00,1.217,0
2026-08-25 23:51:00,1.265,0
2026-08-25 23:52:00,1.246,0
2026-08-25 23:53:00,1.264,0
2026-08-25 23:54:00,1.29,0
2026-08-25 23:55:00,1.328,0
2026-08-25 23:56:00,1.3,0
2026-08-25 23:57:00,1.278,0
2026-08-25 23:58:00,1.265,1
2026-08-25 23:59:00,1.257,0
