"date (UTC)","SO2 (ppb)","Flag"
2026-08-09 03:00:00,1.036,0
2026-08-09 03:01:00,1.037,0
2026-08-09 03:02:00,1.009,0
2026-08-09 03:03:00,1.002,0
2026-08-09 03:04:00,0.99,0
2026-08-09 03:05:00,0.969,0
2026-08-09 03:06:00,0.935,0
2026-08-09 03:07:00,0.918,0
2026-08-09 03:08:00,0.901,0
2026-08-09 03:09:00,0.891,1
2026-08-09 03:10:00,0.825,0
2026-08-09 03:11:00,0.814,1
2026-08-09 03:12:00,0.822,0
2026-08-09 03:13:00,0.872,0
2026-08-09 03:14:00,0.868,1
2026-08-09 03:15:00,0.884,0
2026-08-09 03:16:00,0.858,0
2026-08-09 03:17:00,0.834,0
2026-08-09 03:18:00,0.789,0
2026-08-09 03:19:00,0.783,0
2026-08-09 03:20:00,0.778,0
2026-08-09 03:21:00,0.799,0
2026-08-09 03:22:00,0.781,0
2026-08-09 03:23:00,0.747,0
2026-08-09 03:24:00,0.738,0
2026-08-09 03:25:00,0.757,0
2026-08-09 03:26:00,0.794,0
2026-08-09 03:27:00,0.812,0
2026-08-09 03:28:00,0.837,0
2026-08-09 03:29:00,0.852,0
2026-08-09 03:30:00,0.865,0
2026-08-09 03:31:00,0.852,0
2026-08-09 03:32:00,0.824,0
2026-08-09 03:33:00,0.808,0
2026-08-09 03:34:00,0.901,0
2026-08-09 03:35:00,0.958,0
2026-08-09 03:36:00,0.969,0
2026-08-09 03:37:00,0.95,0
2026-08-09 03:38:00,0.952,0
2026-08-09 03:39:00,0.984,0
2026-08-09 03:40:00,0.955,0
2026-08-09 03:41:00,0.938,0
2026-08-09 03:42:00,0.888,0
2026-08-09 03:43:00,0.823,0
2026-08-09 03:44:00,0.792,0
2026-08-09 03:45:00,0.778,0
2026-08-09 03:46:00,0.823,0
2026-08-09 03:47:00,0.848,0
2026-08-09 03:48:00,0.853,0
2026-08-09 03:49:00,0.849,0
2026-08-09 03:50:00,0.798,0
2026-08-09 03:51:00,0.782,0
2026-08-09 03:52:00,0.794,0
2026-08-09 03:53:00,0.834,0
2026-08-09 03:54:00,0.86,0
2026-08-09 03:55:00,0.883,0
2026-08-09 03:56:00,0.942,0
2026-08-09 03:57:00,0.937,0
2026-08-09 03:58:00,0.997,0
2026-08-09 03:59:00,1.06,0
