"date (UTC)","SO2 (ppb)","Flag"
2026-08-10 12:00:00,0.654,0
2026-08-10 12:01:00,0.618,0
2026-08-10 12:02:00,0.615,0
2026-08-10 12:03:00,0.566,0
2026-08-10 12:04:00,0.54,0
2026-08-10 12:05:00,0.54,0
2026-08-10 12:06:00,0.602,0
2026-08-10 12:07:00,0.628,0
2026-08-10 12:08:00,0.66,0
2026-08-10 12:09:00,0.687,0
2026-08-10 12:10:00,0.689,0
2026-08-10 12:11:00,0.672,0
2026-08-10 12:12:00,0.67,0
2026-08-10 12:13:00,0.729,0
2026-08-10 12:14:00,0.753,0
2026-08-10 12:15:00,0.764,0
2026-08-10 12:16:00,0.79,0
2026-08-10 12:17:00,0.863,0
2026-08-10 12:18:00,0.904,0
2026-08-10 12:19:00,0.935,0
2026-08-10 12:20:00,0.969,0
2026-08-10 12:21:00,1.021,0
2026-08-10 12:22:00,1.018,1
2026-08-10 12:23:00,1.008,0
2026-08-10 12:24:00,0.979,0
2026-08-10 12:25:00,0.95,0
2026-08-10 12:26:00,0.945,0
2026-08-10 12:27:00,0.989,0
2026-08-10 12:28:00,1.005,1
2026-08-10 12:29:00,0.965,0
2026-08-10 12:30:00,0.944,0
2026-08-10 12:31:00,0.945,0
2026-08-10 12:32:00,0.949,0
2026-08-10 12:33:00,0.902,0
2026-08-10 12:34:00,0.844,0
2026-08-10 12:35:00,0.801,0
2026-08-10 12:36:00,0.771,0
2026-08-10 12:37:00,0.747,0
2026-08-10 12:38:00,0.745,0
2026-08-10 12:39:00,0.754,0
2026-08-10 12:40:00,0.821,0
2026-08-10 12:41:00,0.801,0
2026-08-10 12:42:00,0.765,0
2026-08-10 12:43:00,0.725,0
2026-08-10 12:44:00,0.674,0
2026-08-10 12:45:00,0.631,0
2026-08-10 12:46:00,0.537,0
2026-08-10 12:47:00,0.558,0
2026-08-10 12:48:00,0.6,0
2026-08-10 12:49:00,0.602,0
2026-08-10 12:50:00,0.649,0
2026-08-10 12:51:00,0.68,0
2026-08-10 12:52:00,0.726,0
2026-08-10 12:53:00,0.732,0
2026-08-10 12:54:00,0.679,0
2026-08-10 12:55:00,0.63,0
2026-08-10 12:56:00,0.618,0
2026-08-10 12:57:00,0.651,1
2026-08-10 12:58:00,0.701,0
2026-08-10 12:59:00,0.704,0
