"date (UTC)","SO2 (ppb)","Flag"
2026-08-27 18:00:00,1.431,0
2026-08-27 18:01:00,1.37,0
2026-08-27 18:02:00,1.346,0
2026-08-27 18:03:00,1.32,0
2026-08-27 18:04:00,1.282,0
2026-08-27 18:05:00,1.215,0
2026-08-27 18:06:00,1.177,0
2026-08-27 18:07:00,1.19,0
2026-08-27 18:08:00,1.163,1
2026-08-27 18:09:00,1.141,0
2026-08-27 18:10:00,1.165,0
2026-08-27 18:11:00,1.162,0
2026-08-27 18:12:00,1.15,0
2026-08-27 18:13:00,1.12,0
2026-08-27 18:14:00,1.106,0
2026-08-27 18:15:00,1.083,0
2026-08-27 18:16:00,1.042,0
2026-08-27 18:17:00,1.109,0
2026-08-27 18:18:00,1.144,0
2026-08-27 18:19:00,1.185,0
2026-08-27 18:20:00,1.244,0
2026-08-27 18:21:00,1.302,0
2026-08-27 18:22:00,1.344,1
2026-08-27 18:23:00,1.386,0
2026-08-27 18:24:00,1.389,0
2026-08-27 18:25:00,1.435,0
2026-08-27 18:26:00,1.446,1
2026-08-27 18:27:00,1.514,0
2026-08-27 18:28:00,1.532,0
2026-08-27 18:29:00,1.545,0
2026-08-27 18:30:00,1.557,0
2026-08-27 18:31:00,1.55,0
2026-08-27 18:32:00,1.55,0
2026-08-27 18:33:00,1.521,0
2026-08-27 18:34:00,1.528,0
2026-08-27 18:35:00,1.499,1
2026-08-27 18:36:00,1.423,0
2026-08-27 18:37:00,1.362,0
2026-08-27 18:38:00,1.357,0
2026-08-27 18:39:00,1.325,0
2026-08-27 18:40:00,1.338,0
2026-08-27 18:41:00,1.337,0
2026-08-27 18:42:00,1.338,0
2026-08-27 18:43:00,1.236,0
2026-08-27 18:44:00,1.133,0
2026-08-27 18:45:00,1.1,1
2026-08-27 18:46:00,1.093,0
2026-08-27 18:47:00,1.127,0
2026-08-27 18:48:00,1.156,0
2026-08-27 18:49:00,1.153,0
2026-08-27 18:50:00,1.116,0
2026-08-27 18:51:00,1.108,0
2026-08-27 18:52:00,1.134,0
2026-08-27 18:53:00,1.17,0
2026-08-27 18:54:00,1.143,0
2026-08-27 18:55:00,1.109,0
2026-08-27 18:56:00,1.094,0
2026-08-27 18:57:00,1.105,0
2026-08-27 18:58:00,1.103,0
2026-08-27 18:59:00,1.16,0
