"date (UTC)","SO2 (ppb)","Flag"
2026-08-16,0.592,0
2026-08-16 00:01:00,0.63,0
2026-08-16 00:02:00,0.676,0
2026-08-16 00:03:00,0.705,0
2026-08-16 00:04:00,0.707,0
2026-08-16 00:05:00,0.705,0
2026-08-16 00:06:00,0.723,0
2026-08-16 00:07:00,0.743,0
2026-08-16 00:08:00,0.74,0
2026-08-16 00:09:00,0.754,1
2026-08-16 00:10:00,0.773,0
2026-08-16 00:11:00,0.81,0
2026-08-16 00:12:00,0.846,1
2026-08-16 00:13:00,0.832,0
2026-08-16 00:14:00,0.805,0
2026-08-16 00:15:00,0.831,0
2026-08-16 00:16:00,0.831,0
2026-08-16 00:17:00,0.78,0
2026-08-16 00:18:00,0.756,0
2026-08-16 00:19:00,0.776,0
2026-08-16 00:20:00,0.792,0
2026-08-16 00:21:00,0.797,0
2026-08-16 00:22:00,0.753,0
2026-08-16 00:23:00,0.728,1
2026-08-16 00:24:00,0.754,0
2026-08-16 00:25:00,0.745,1
2026-08-16 00:26:00,0.714,0
2026-08-16 00:27:00,0.688,1
2026-08-16 00:28:00,0.669,0
2026-08-16 00:29:00,0.672,0
2026-08-16 00:30:00,0.673,0
2026-08-16 00:31:00,0.664,0
2026-08-16 00:32:00,0.722,0
2026-08-16 00:33:00,0.772,0
2026-08-16 00:34:00,0.797,0
2026-08-16 00:35:00,0.792,0
2026-08-16 00:36:00,0.793,0
2026-08-16 00:37:00,0.762,0
2026-08-16 00:38:00,0.744,0
2026-08-16 00:39:00,0.734,0
2026-08-16 00:40:00,0.743,0
2026-08-16 00:41:00,0.732,0
2026-08-16 00:42:00,0.712,0
2026-08-16 00:43:00,0.693,0
2026-08-16 00:44:00,0.68,0
2026-08-16 00:45:00,0.69,0
2026-08-16 00:46:00,0.7,0
2026-08-16 00:47:00,0.686,0
2026-08-16 00:48:00,0.684,0
2026-08-16 00:49:00,0.669,0
2026-08-16 00:50:00,0.668,0
2026-08-16 00:51:00,0.632,1
2026-08-16 00:52:00,0.627,0
2026-08-16 00:53:00,0.629,0
2026-08-16 00:54:00,0.679,0
2026-08-16 00:55:00,0.725,0
2026-08-16 00:56:00,0.757,0
2026-08-16 00:57:00,0.801,0
2026-08-16 00:58:00,0.847,0
2026-08-16 00:59:00,0.882,0
