"date (UTC)","SO2 (ppb)","Flag"
2026-08-05 03:00:00,0.902,0
2026-08-05 03:01:00,0.874,0
2026-08-05 03:02:00,0.921,0
2026-08-05 03:03:00,0.926,0
2026-08-05 03:04:00,0.958,0
2026-08-05 03:05:00,0.971,0
2026-08-05 03:06:00,1.038,0
2026-08-05 03:07:00,1.127,0
2026-08-05 03:08:00,1.172,0
2026-08-05 03:09:00,1.208,0
2026-08-05 03:10:00,1.243,0
2026-08-05 03:11:00,1.25,0
2026-08-05 03:12:00,1.259,0
2026-08-05 03:13:00,1.248,0
2026-08-05 03:14:00,1.229,0
2026-08-05 03:15:00,1.218,0
2026-08-05 03:16:00,1.218,0
2026-08-05 03:17:00,1.232,0
2026-08-05 03:18:00,1.184,0
2026-08-05 03:19:00,1.17,0
2026-08-05 03:20:00,1.188,0
2026-08-05 03:21:00,1.15,0
2026-08-05 03:22:00,1.088,1
2026-08-05 03:23:00,1.04,0
2026-08-05 03:24:00,1.03,0
2026-08-05 03:25:00,0.986,0
2026-08-05 03:26:00,0.961,0
2026-08-05 03:27:00,0.955,0
2026-08-05 03:28:00,0.911,0
2026-08-05 03:29:00,0.874,0
2026-08-05 03:30:00,0.848,0
2026-08-05 03:31:00,0.813,0
2026-08-05 03:32:00,0.77,0
2026-08-05 03:33:00,0.735,0
2026-08-05 03:34:00,0.744,1
2026-08-05 03:35:00,0.761,0
2026-08-05 03:36:00,0.753,0
2026-08-05 03:37:00,0.754,0
2026-08-05 03:38:00,0.827,0
2026-08-05 03:39:00,0.861,1
2026-08-05 03:40:00,0.843,0
2026-08-05 03:41:00,0.85,0
2026-08-05 03:42:00,0.791,0
2026-08-05 03:43:00,0.8,0
2026-08-05 03:44:00,0.811,0
2026-08-05 03:45:00,0.823,0
2026-08-05 03:46:00,0.824,0
2026-08-05 03:47:00,0.831,0
2026-08-05 03:48:00,0.835,0
2026-08-05 03:49:00,0.8,1
2026-08-05 03:50:00,0.798,0
2026-08-05 03:51:00,0.81,1
2026-08-05 03:52:00,0.809,0
2026-08-05 03:53:00,0.846,0
2026-08-05 03:54:00,0.803,0
2026-08-05 03:55:00,0.735,0
2026-08-05 03:56:00,0.712,0
2026-08-05 03:57:00,0.679,0
2026-08-05 03:58:00,0.736,0
2026-08-05 03:59:00,0.721,0
