"date (UTC)","SO2 (ppb)","Flag"
2026-08-27 12:00:00,1.233,0
2026-08-27 12:01:00,1.224,0
2026-08-27 12:02:00,1.205,0
2026-08-27 12:03:00,1.198,0
2026-08-27 12:04:00,1.162,0
2026-08-27 12:05:00,1.06,0
2026-08-27 12:06:00,1.046,0
2026-08-27 12:07:00,1,0
2026-08-27 12:08:00,1.018,0
2026-08-27 12:09:00,1.014,0
2026-08-27 12:10:00,1.041,0
2026-08-27 12:11:00,1.058,0
2026-08-27 12:12:00,1.03,0
2026-08-27 12:13:00,0.975,0
2026-08-27 12:14:00,0.954,0
2026-08-27 12:15:00,0.916,0
2026-08-27 12:16:00,0.906,0
2026-08-27 12:17:00,0.903,0
2026-08-27 12:18:00,0.907,0
2026-08-27 12:19:00,0.906,0
2026-08-27 12:20:00,0.892,0
2026-08-27 12:21:00,0.902,0
2026-08-27 12:22:00,0.904,0
2026-08-27 12:23:00,0.916,0
2026-08-27 12:24:00,0.956,0
2026-08-27 12:25:00,0.947,0
2026-08-27 12:26:00,0.905,0
2026-08-27 12:27:00,0.879,0
2026-08-27 12:28:00,0.905,0
2026-08-27 12:29:00,0.946,0
2026-08-27 12:30:00,0.918,0
2026-08-27 12:31:00,0.883,0
2026-08-27 12:32:00,0.847,0
2026-08-27 12:33:00,0.823,0
2026-08-27 12:34:00,0.807,1
2026-08-27 12:35:00,0.785,0
2026-08-27 12:36:00,0.775,0
2026-08-27 12:37:00,0.797,0
2026-08-27 12:38:00,0.827,0
2026-08-27 12:39:00,0.832,0
2026-08-27 12:40:00,0.824,0
2026-08-27 12:41:00,0.817,0
2026-08-27 12:42:00,0.792,1
2026-08-27 12:43:00,0.785,1
2026-08-27 12:44:00,0.793,0
2026-08-27 12:45:00,0.821,0
2026-08-27 12:46:00,0.883,0
2026-08-27 12:47:00,0.936,0
2026-08-27 12:48:00,0.954,0
2026-08-27 12:49:00,0.964,0
2026-08-27 12:50:00,0.952,0
2026-08-27 12:51:00,0.965,0
2026-08-27 12:52:00,0.967,1
2026-08-27 12:53:00,0.985,0
2026-08-27 12:54:00,0.994,0
2026-08-27 12:55:00,0.979,0
2026-08-27 12:56:00,0.992,0
2026-08-27 12:57:00,1.041,0
2026-08-27 12:58:00,1.093,0
2026-08-27 12:59:00,1.084,0
