"date (UTC)","SO2 (ppb)","Flag"
2026-08-07 11:00:00,0.423,0
2026-08-07 11:01:00,0.433,0
2026-08-07 11:02:00,0.417,0
2026-08-07 11:03:00,0.424,0
2026-08-07 11:04:00,0.402,0
2026-08-07 11:05:00,0.433,0
2026-08-07 11:06:00,0.416,0
2026-08-07 11:07:00,0.387,0
2026-08-07 11:08:00,0.351,0
2026-08-07 11:09:00,0.299,0
2026-08-07 11:10:00,0.281,0
2026-08-07 11:11:00,0.305,0
2026-08-07 11:12:00,0.29,0
2026-08-07 11:13:00,0.305,1
2026-08-07 11:14:00,0.363,0
2026-08-07 11:15:00,0.418,0
2026-08-07 11:16:00,0.366,0
2026-08-07 11:17:00,0.332,1
2026-08-07 11:18:00,0.352,0
2026-08-07 11:19:00,0.381,0
2026-08-07 11:20:00,0.401,0
2026-08-07 11:21:00,0.361,0
2026-08-07 11:22:00,0.359,0
2026-08-07 11:23:00,0.377,0
2026-08-07 11:24:00,0.383,0
2026-08-07 11:25:00,0.414,0
2026-08-07 11:26:00,0.419,0
2026-08-07 11:27:00,0.392,0
2026-08-07 11:28:00,0.368,0
2026-08-07 11:29:00,0.34,0
2026-08-07 11:30:00,0.303,0
2026-08-07 11:31:00,0.27,0
2026-08-07 11:32:00,0.332,0
2026-08-07 11:33:00,0.39,0
2026-08-07 11:34:00,0.397,0
2026-08-07 11:35:00,0.381,0
2026-08-07 11:36:00,0.402,0
2026-08-07 11:37:00,0.446,0
2026-08-07 11:38:00,0.489,0
2026-08-07 11:39:00,0.487,0
2026-08-07 11:40:00,0.51,0
2026-08-07 11:41:00,0.535,0
2026-08-07 11:42:00,0.577,0
2026-08-07 11:43:00,0.586,0
2026-08-07 11:44:00,0.591,0
2026-08-07 11:45:00,0.647,0
2026-08-07 11:46:00,0.669,1
2026-08-07 11:47:00,0.682,0
2026-08-07 11:48:00,0.669,0
2026-08-07 11:49:00,0.651,0
2026-08-07 11:50:00,0.622,0
2026-08-07 11:51:00,0.606,0
2026-08-07 11:52:00,0.577,0
2026-08-07 11:53:00,0.572,0
2026-08-07 11:54:00,0.577,0
2026-08-07 11:55:00,0.62,0
2026-08-07 11:56:00,0.63,0
2026-08-07 11:57:00,0.609,0
2026-08-07 11:58:00,0.583,0
2026-08-07 11:59:00,0.621,0
