"date (UTC)","SO2 (ppb)","Flag"
2026-08-14 05:00:00,0.657,0
2026-08-14 05:01:00,0.662,0
2026-08-14 05:02:00,0.684,0
2026-08-14 05:03:00,0.768,0
2026-08-14 05:04:00,0.79,0
2026-08-14 05:05:00,0.81,0
2026-08-14 05:06:00,0.793,0
2026-08-14 05:07:00,0.778,0
2026-08-14 05:08:00,0.745,0
2026-08-14 05:09:00,0.77,0
2026-08-14 05:10:00,0.75,0
2026-08-14 05:11:00,0.729,0
2026-08-14 05:12:00,0.723,0
2026-08-14 05:13:00,0.774,1
2026-08-14 05:14:00,0.817,1
2026-08-14 05:15:00,0.802,0
2026-08-14 05:16:00,0.82,0
2026-08-14 05:17:00,0.843,1
2026-08-14 05:18:00,0.828,0
2026-08-14 05:19:00,0.792,0
2026-08-14 05:20:00,0.748,1
2026-08-14 05:21:00,0.735,0
2026-08-14 05:22:00,0.751,0
2026-08-14 05:23:00,0.756,0
2026-08-14 05:24:00,0.744,0
2026-08-14 05:25:00,0.711,0
2026-08-14 05:26:00,0.729,0
2026-08-14 05:27:00,0.769,1
2026-08-14 05:28:00,0.766,0
2026-08-14 05:29:00,0.723,0
2026-08-14 05:30:00,0.631,0
2026-08-14 05:31:00,0.585,0
2026-08-14 05:32:00,0.569,0
2026-08-14 05:33:00,0.581,0
2026-08-14 05:34:00,0.62,0
2026-08-14 05:35:00,0.621,0
2026-08-14 05:36:00,0.583,0
2026-08-14 05:37:00,0.52,0
2026-08-14 05:38:00,0.492,0
2026-08-14 05:39:00,0.482,1
2026-08-14 05:40:00,0.472,0
2026-08-14 05:41:00,0.486,0
2026-08-14 05:42:00,0.458,0
2026-08-14 05:43:00,0.428,0
2026-08-14 05:44:00,0.426,0
2026-08-14 05:45:00,0.461,0
2026-08-14 05:46:00,0.496,0
2026-08-14 05:47:00,0.549,0
2026-08-14 05:48:00,0.551,1
2026-08-14 05:49:00,0.526,1
2026-08-14 05:50:00,0.496,0
2026-08-14 05:51:00,0.489,0
2026-08-14 05:52:00,0.491,0
2026-08-14 05:53:00,0.542,0
2026-08-14 05:54:00,0.552,0
2026-08-14 05:55:00,0.518,0
2026-08-14 05:56:00,0.539,0
2026-08-14 05:57:00,0.558,0
2026-08-14 05:58:00,0.591,0
2026-08-14 05:59:00,0.626,1
