"date (UTC)","SO2 (ppb)","Flag"
2026-08-06 08:00:00,0.145,0
2026-08-06 08:01:00,0.177,0
2026-08-06 08:02:00,0.183,0
2026-08-06 08:03:00,0.213,0
2026-08-06 08:04:00,0.217,0
2026-08-06 08:05:00,0.27,0
2026-08-06 08:06:00,0.365,0
2026-08-06 08:07:00,0.441,0
2026-08-06 08:08:00,0.465,0
2026-08-06 08:09:00,0.471,0
2026-08-06 08:10:00,0.503,1
2026-08-06 08:11:00,0.565,0
2026-08-06 08:12:00,0.672,0
2026-08-06 08:13:00,0.75,1
2026-08-06 08:14:00,0.788,0
2026-08-06 08:15:00,0.862,0
2026-08-06 08:16:00,0.882,0
2026-08-06 08:17:00,0.861,0
2026-08-06 08:18:00,0.872,0
2026-08-06 08:19:00,0.861,0
2026-08-06 08:20:00,0.843,0
2026-08-06 08:21:00,0.825,0
2026-08-06 08:22:00,0.791,0
2026-08-06 08:23:00,0.772,0
2026-08-06 08:24:00,0.75,0
2026-08-06 08:25:00,0.715,0
2026-08-06 08:26:00,0.666,0
2026-08-06 08:27:00,0.673,0
2026-08-06 08:28:00,0.604,0
2026-08-06 08:29:00,0.591,0
2026-08-06 08:30:00,0.576,0
2026-08-06 08:31:00,0.573,0
2026-08-06 08:32:00,0.613,0
2026-08-06 08:33:00,0.657,0
2026-08-06 08:34:00,0.724,0
2026-08-06 08:35:00,0.759,0
2026-08-06 08:36:00,0.783,0
2026-08-06 08:37:00,0.813,0
2026-08-06 08:38:00,0.871,0
2026-08-06 08:39:00,0.928,0
2026-08-06 08:40:00,1.007,0
2026-08-06 08:41:00,1.089,0
2026-08-06 08:42:00,1.207,1
2026-08-06 08:43:00,1.225,0
2026-08-06 08:44:00,1.239,0
2026-08-06 08:45:00,1.196,0
2026-08-06 08:46:00,1.227,0
2026-08-06 08:47:00,1.215,0
2026-08-06 08:48:00,1.227,0
2026-08-06 08:49:00,1.242,0
2026-08-06 08:50:00,1.211,0
2026-08-06 08:51:00,1.211,0
2026-08-06 08:52:00,1.192,0
2026-08-06 08:53:00,1.199,0
2026-08-06 08:54:00,1.218,0
2026-08-06 08:55:00,1.219,0
2026-08-06 08:56:00,1.199,0
2026-08-06 08:57:00,1.175,0
2026-08-06 08:58:00,1.108,0
2026-08-06 08:59:00,1.084,0
