"date (UTC)","SO2 (ppb)","Flag"
2026-08-24 20:00:00,1.251,0
2026-08-24 20:01:00,1.186,0
2026-08-24 20:02:00,1.122,0
2026-08-24 20:03:00,1.127,0
2026-08-24 20:04:00,1.116,0
2026-08-24 20:05:00,1.058,1
2026-08-24 20:06:00,0.942,0
2026-08-24 20:07:00,0.878,1
2026-08-24 20:08:00,0.843,1
2026-08-24 20:09:00,0.814,1
2026-08-24 20:10:00,0.745,1
2026-08-24 20:11:00,0.699,1
2026-08-24 20:12:00,0.67,1
2026-08-24 20:13:00,0.672,1
2026-08-24 20:14:00,0.691,1
2026-08-24 20:15:00,0.73,1
2026-08-24 20:16:00,0.775,1
2026-08-24 20:17:00,0.771,1
2026-08-24 20:18:00,0.781,1
2026-08-24 20:19:00,0.772,1
2026-08-24 20:20:00,0.807,1
2026-08-24 20:21:00,0.862,1
2026-08-24 20:22:00,0.973,1
2026-08-24 20:23:00,1.063,1
2026-08-24 20:24:00,1.123,1
2026-08-24 20:25:00,1.127,1
2026-08-24 20:26:00,1.17,1
2026-08-24 20:27:00,1.174,1
2026-08-24 20:28:00,1.233,1
2026-08-24 20:29:00,1.256,1
2026-08-24 20:30:00,1.286,1
2026-08-24 20:31:00,1.283,1
2026-08-24 20:32:00,1.274,1
2026-08-24 20:33:00,1.307,1
2026-08-24 20:34:00,1.339,1
2026-08-24 20:35:00,1.36,1
2026-08-24 20:36:00,1.329,1
2026-08-24 20:37:00,1.299,1
2026-08-24 20:38:00,1.225,1
2026-08-24 20:39:00,1.13,1
2026-08-24 20:40:00,1.08,1
2026-08-24 20:41:00,1.113,1
2026-08-24 20:42:00,1.149,1
2026-08-24 20:43:00,1.205,1
2026-08-24 20:44:00,1.21,1
2026-08-24 20:45:00,1.182,1
2026-08-24 20:46:00,1.176,1
2026-08-24 20:47:00,1.159,1
2026-08-24 20:48:00,1.16,1
2026-08-24 20:49:00,1.097,1
2026-08-24 20:50:00,1.048,1
2026-08-24 20:51:00,1.005,1
2026-08-24 20:52:00,0.993,1
2026-08-24 20:53:00,0.972,1
2026-08-24 20:54:00,0.99,1
2026-08-24 20:55:00,1.061,1
2026-08-24 20:56:00,1.085,1
2026-08-24 20:57:00,1.065,1
2026-08-24 20:58:00,1.013,1
2026-08-24 20:59:00,0.955,1
