"date (UTC)","SO2 (ppb)","Flag"
2026-08-12 13:00:00,1.48,0
2026-08-12 13:01:00,1.467,0
2026-08-12 13:02:00,1.489,0
2026-08-12 13:03:00,1.421,0
2026-08-12 13:04:00,1.338,0
2026-08-12 13:05:00,1.208,0
2026-08-12 13:06:00,1.125,0
2026-08-12 13:07:00,1.04,0
2026-08-12 13:08:00,0.964,0
2026-08-12 13:09:00,0.923,0
2026-08-12 13:10:00,0.891,0
2026-08-12 13:11:00,0.896,0
2026-08-12 13:12:00,0.88,1
2026-08-12 13:13:00,0.831,1
2026-08-12 13:14:00,0.84,0
2026-08-12 13:15:00,0.833,0
2026-08-12 13:16:00,0.852,0
2026-08-12 13:17:00,0.882,1
2026-08-12 13:18:00,0.858,0
2026-08-12 13:19:00,0.837,0
2026-08-12 13:20:00,0.802,0
2026-08-12 13:21:00,0.786,0
2026-08-12 13:22:00,0.771,0
2026-08-12 13:23:00,0.803,0
2026-08-12 13:24:00,0.839,1
2026-08-12 13:25:00,0.86,0
2026-08-12 13:26:00,0.845,0
2026-08-12 13:27:00,0.819,0
2026-08-12 13:28:00,0.804,0
2026-08-12 13:29:00,0.781,1
2026-08-12 13:30:00,0.79,0
2026-08-12 13:31:00,0.794,0
2026-08-12 13:32:00,0.734,0
2026-08-12 13:33:00,0.664,0
2026-08-12 13:34:00,0.646,0
2026-08-12 13:35:00,0.662,1
2026-08-12 13:36:00,0.725,0
2026-08-12 13:37:00,0.803,0
2026-08-12 13:38:00,0.888,0
2026-08-12 13:39:00,0.948,0
2026-08-12 13:40:00,1.008,0
2026-08-12 13:41:00,0.964,0
2026-08-12 13:42:00,0.985,0
2026-08-12 13:43:00,1.058,0
2026-08-12 13:44:00,1.048,0
2026-08-12 13:45:00,1.067,0
2026-08-12 13:46:00,1.028,0
2026-08-12 13:47:00,1.038,0
2026-08-12 13:48:00,1.118,0
2026-08-12 13:49:00,1.198,0
2026-08-12 13:50:00,1.216,0
2026-08-12 13:51:00,1.277,0
2026-08-12 13:52:00,1.297,0
2026-08-12 13:53:00,1.277,0
2026-08-12 13:54:00,1.255,0
2026-08-12 13:55:00,1.233,1
2026-08-12 13:56:00,1.223,0
2026-08-12 13:57:00,1.301,0
2026-08-12 13:58:00,1.334,0
2026-08-12 13:59:00,1.305,0
