"date (UTC)","SO2 (ppb)","Flag"
2026-08-14 20:00:00,0.291,1
2026-08-14 20:01:00,0.324,0
2026-08-14 20:02:00,0.341,0
2026-08-14 20:03:00,0.342,0
2026-08-14 20:04:00,0.393,0
2026-08-14 20:05:00,0.409,0
2026-08-14 20:06:00,0.424,0
2026-08-14 20:07:00,0.426,0
2026-08-14 20:08:00,0.446,0
2026-08-14 20:09:00,0.424,0
2026-08-14 20:10:00,0.386,0
2026-08-14 20:11:00,0.398,0
2026-08-14 20:12:00,0.42,0
2026-08-14 20:13:00,0.413,0
2026-08-14 20:14:00,0.364,0
2026-08-14 20:15:00,0.338,0
2026-08-14 20:16:00,0.243,1
2026-08-14 20:17:00,0.169,0
2026-08-14 20:18:00,0.169,0
2026-08-14 20:19:00,0.161,0
2026-08-14 20:20:00,0.152,0
2026-08-14 20:21:00,0.153,0
2026-08-14 20:22:00,0.174,0
2026-08-14 20:23:00,0.187,1
2026-08-14 20:24:00,0.165,0
2026-08-14 20:25:00,0.175,0
2026-08-14 20:26:00,0.179,0
2026-08-14 20:27:00,0.168,1
2026-08-14 20:28:00,0.163,0
2026-08-14 20:29:00,0.199,0
2026-08-14 20:30:00,0.227,0
2026-08-14 20:31:00,0.242,0
2026-08-14 20:32:00,0.277,0
2026-08-14 20:33:00,0.307,1
2026-08-14 20:34:00,0.327,0
2026-08-14 20:35:00,0.33,0
2026-08-14 20:36:00,0.321,1
2026-08-14 20:37:00,0.3,0
2026-08-14 20:38:00,0.243,0
2026-08-14 20:39:00,0.215,0
2026-08-14 20:40:00,0.215,0
2026-08-14 20:41:00,0.216,0
2026-08-14 20:42:00,0.247,0
2026-08-14 20:43:00,0.266,0
2026-08-14 20:44:00,0.272,0
2026-08-14 20:45:00,0.314,0
2026-08-14 20:46:00,0.313,0
2026-08-14 20:47:00,0.299,1
2026-08-14 20:48:00,0.301,0
2026-08-14 20:49:00,0.306,0
2026-08-14 20:50:00,0.3,1
2026-08-14 20:51:00,0.33,0
2026-08-14 20:52:00,0.38,1
2026-08-14 20:53:00,0.426,0
2026-08-14 20:54:00,0.476,0
2026-08-14 20:55:00,0.514,0
2026-08-14 20:56:00,0.527,0
2026-08-14 20:57:00,0.512,0
2026-08-14 20:58:00,0.486,1
2026-08-14 20:59:00,0.494,0
