"date (UTC)","SO2 (ppb)","Flag"
2026-08-21 13:00:00,0.361,0
2026-08-21 13:01:00,0.429,0
2026-08-21 13:02:00,0.425,0
2026-08-21 13:03:00,0.41,0
2026-08-21 13:04:00,0.424,0
2026-08-21 13:05:00,0.415,0
2026-08-21 13:06:00,0.408,0
2026-08-21 13:07:00,0.418,0
2026-08-21 13:08:00,0.408,1
2026-08-21 13:09:00,0.437,0
2026-08-21 13:10:00,0.466,1
2026-08-21 13:11:00,0.492,0
2026-08-21 13:12:00,0.525,0
2026-08-21 13:13:00,0.541,0
2026-08-21 13:14:00,0.569,0
2026-08-21 13:15:00,0.601,0
2026-08-21 13:16:00,0.652,0
2026-08-21 13:17:00,0.581,0
2026-08-21 13:18:00,0.566,0
2026-08-21 13:19:00,0.559,0
2026-08-21 13:20:00,0.578,0
2026-08-21 13:21:00,0.61,0
2026-08-21 13:22:00,0.644,0
2026-08-21 13:23:00,0.69,0
2026-08-21 13:24:00,0.737,0
2026-08-21 13:25:00,0.727,0
2026-08-21 13:26:00,0.767,0
2026-08-21 13:27:00,0.813,0
2026-08-21 13:28:00,0.813,0
2026-08-21 13:29:00,0.818,1
2026-08-21 13:30:00,0.832,1
2026-08-21 13:31:00,0.795,0
2026-08-21 13:32:00,0.744,0
2026-08-21 13:33:00,0.733,0
2026-08-21 13:34:00,0.716,1
2026-08-21 13:35:00,0.742,0
2026-08-21 13:36:00,0.754,0
2026-08-21 13:37:00,0.721,0
2026-08-21 13:38:00,0.688,0
2026-08-21 13:39:00,0.658,1
2026-08-21 13:40:00,0.644,0
2026-08-21 13:41:00,0.646,0
2026-08-21 13:42:00,0.645,0
2026-08-21 13:43:00,0.613,0
2026-08-21 13:44:00,0.579,0
2026-08-21 13:45:00,0.616,1
2026-08-21 13:46:00,0.617,0
2026-08-21 13:47:00,0.633,0
2026-08-21 13:48:00,0.652,1
2026-08-21 13:49:00,0.661,0
2026-08-21 13:50:00,0.698,0
2026-08-21 13:51:00,0.697,0
2026-08-21 13:52:00,0.684,0
2026-08-21 13:53:00,0.726,0
2026-08-21 13:54:00,0.742,0
2026-08-21 13:55:00,0.734,0
2026-08-21 13:56:00,0.746,0
2026-08-21 13:57:00,0.785,0
2026-08-21 13:58:00,0.8,0
2026-08-21 13:59:00,0.802,0
