"date","Communication.Status","Detector.Inlet.Flow..L.min.","Detector.Counting.Flow..L.min.","Impactor.Flow..L.min.","Impactor.D50..nm.","Sheath.Flow..L.min.","Sheath.Temp..C.","Sheath.Pressure..kPa.","Sheath.Relative.Humidity....","Mean.Free.Path..m.","Gas.Viscosity..Pa.s.","Low.Voltage..V.","High.Voltage..V.","Lower.Size..nm.","Upper.Size..nm.","Wide.Range.Scan.Mode","DMA.V.Ramping.Up..TUP...s.","DMA.V.Ramping.Down..TDOWN...s.","DMA.Column.transit.time.Tf..s.","DMA.Exit.to.Optical.Detector.Td..s.","DMA.at.Low.Voltage..TLOW...s.","DMA.at.High.Voltage..THIGH...s.","Adjustment..s.","Dilution.Factor","Aerosol.Density..g.cm..","Median..nm.","Mean..nm.","Geo..Mean..nm.","Mode..nm.","Geo..Std..Dev","Total.Concentration....cm..","Aerosol.Humidity....","Aerosol.Temperature..C.","Reserved.1","1.04","1.11","1.2","1.29","1.38","1.49","1.6","1.72","1.84","1.98","2.13","2.29","2.46","2.64","2.84","3.05","3.28","3.52","3.79","4.07","4.37","4.7","5.05","5.42","5.83","6.26","6.73","7.23","7.77","8.35","8.98","9.65","10.37","11.14","11.97","12.86","13.82","14.86","15.96","17.15","18.43","19.81","21.29","22.88","24.58","26.42","28.39","30.51","32.78","35.23","37.86","40.68","43.71","46.98","50.48","54.25","58.29","62.64","67.32","72.34","77.74","83.54","89.77","96.47","103.66","111.4","119.71","128.64","138.24","148.55","159.63","171.54","184.34","198.1","212.88","228.76","245.82","264.16","283.87","305.05","327.81","352.27","378.55","406.79","437.14","469.76","504.81","542.47","582.94","626.43","673.17","723.39","777.37","835.36","897.69","964.66","Flag"
2026-09-05,0,1,1,1,738.25,5,20.425,98.1833333333333,42.8416666666667,0.00000006866905,0.0000182013,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,22.04075,25.4894166666667,22.3368333333333,22.1625833333333,1.59841666666667,13690.5658333333,39.9166666666667,21.1416666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10170.7183333333,10760.2498333333,11478.7620833333,12963.50325,14344.4963333333,16106.8479166667,18367.2361666667,20777.6755833333,23144.6434166667,25404.3966666667,27104.009,27870.9951666667,27792.4435833333,26585.4829166667,25236.3821666667,24260.5588333333,22464.6029166667,20507.38425,17644.3924166667,14388.18925,11166.4635833333,8379.59166666667,5789.78258333333,3793.06241666667,2391.47725,1418.52866666667,869.043666666667,574.32425,471.795833333333,405.347666666667,381.022666666667,351.85325,336.140666666667,331.645833333333,327.42025,323.84375,326.474916666667,351.176833333333,363.72875,386.720583333333,391.00525,375.797166666667,345.49175,276.34375,193.238083333333,130.6755,81.9434166666667,56.8948333333333,37.3183333333333,27.68425,16.8433333333333,15.4128333333333,10.0443333333333,7.82958333333333,5.86708333333333,4.61691666666667,4.31691666666667,1.59466666666667,0.874416666666667,1.62466666666667,0,0,0,0,0,1
2026-09-05 01:00:00,0,1,1,1,738.158333333333,5,20.3083333333333,98.2,43.2166666666667,0.0000000686226333333333,0.0000181957,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,23.0998333333333,26.3506666666667,23.2036666666667,23.5053333333333,1.59216666666667,14066.6491666667,40.25,20.95,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9178.77825,9497.71558333333,10141.0185833333,11530.4911666667,13066.2643333333,14662.132,16693.2950833333,18861.2520833333,21625.7956666667,24381.3064166667,26641.86,28456.2735833333,28774.324,28756.7161666667,28245.5089166667,27172.1588333333,25512.3129166667,23049.6708333333,20101.8418333333,16838.4660833333,13145.4874166667,9591.33633333333,6744.89066666667,4464.225,2844.22925,1738.75483333333,1072.85391666667,715.597583333333,554.49225,474.165916666667,421.447666666667,369.691416666667,368.442083333333,339.622,328.184916666667,324.102583333333,348.981083333333,357.731083333333,367.522416666667,381.06375,376.761333333333,381.286833333333,330.33025,267.15275,203.455583333333,139.802833333333,91.4885,57.479,36.9130833333333,29.9111666666667,21.4949166666667,15.0234166666667,13.79225,8.87708333333333,5.90125,5.07983333333333,3.32758333333333,2.75666666666667,1.597,0.548,0,0,0,0,0,1
2026-09-05 02:00:00,0,1,1,1,738.541666666667,5,20.8,98.2,42.3666666666667,0.0000000687690583333333,0.0000182192583333333,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,19.993,26.1448333333333,21.2314166666667,18.654,1.748,4401.50416666667,39.0833333333333,21.2583333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6572.21725,5988.67375,5992.52591666667,5900.68416666667,6166.10241666667,6242.58866666667,6558.11166666667,6925.40025,7719.04566666667,8140.71641666667,8432.62291666667,8474.02325,7978.31825,7253.89125,6269.32958333333,5437.12008333333,4649.38266666667,3928.9545,3511.6965,3096.46558333333,2687.18708333333,2322.82283333333,1922.42758333333,1471.06625,1128.53425,776.542083333333,549.536666666667,372.393916666667,290.560333333333,246.9135,233.866083333333,221.549,224.992083333333,226.188083333333,228.946833333333,249.475666666667,240.294166666667,255.775666666667,267.888666666667,276.780833333333,266.284333333333,253.251416666667,238.351583333333,203.20875,150.6715,102.843166666667,63.3645,43.54125,28.2144166666667,16.9829166666667,13.0508333333333,10.476,7.11616666666667,6.16733333333333,4.58825,2.89958333333333,1.50358333333333,1.97166666666667,1.59191666666667,0.43375,0,0,0,0,0,1
2026-09-05 03:00:00,0,1,1,1,738.275,5,20.375,98.2583333333333,41.7416666666667,0.0000000686017583333333,0.0000181989,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,17.8605,24.78075,19.7565833333333,12.647,1.78,3852.14833333333,38.75,21.1333333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192.46083333333,6957.79641666667,6777.7645,6818.23325,6706.62933333333,6645.77658333333,6649.53591666667,6562.72383333333,6533.40125,6400.74541666667,5975.96341666667,5633.82216666667,5174.38808333333,4859.33591666667,4240.75958333333,4039.68291666667,3891.79958333333,3717.681,3379.57233333333,3011.28283333333,2526.77416666667,1952.15416666667,1431.92925,968.37275,629.938083333333,413.425833333333,283.333666666667,220.39675,187.602166666667,174.149166666667,171.952416666667,179.532166666667,200.551333333333,206.364166666667,217.84775,227.21525,229.379,223.436833333333,228.193416666667,226.2505,222.60375,209.583416666667,189.378166666667,175.5795,131.97775,89.3478333333333,59.4870833333333,38.3833333333333,27.4564166666667,15.1728333333333,11.1143333333333,9.83983333333333,5.90616666666667,4.17825,3.68966666666667,2.36908333333333,1.9095,1.25833333333333,0.729333333333333,0.60275,0,0,0,0,0,1
2026-09-05 04:00:00,0,1,1,1,738.208333333333,5,20.2416666666667,98.3083333333333,41.825,0.0000000685271916666667,0.0000181925,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,18.7810833333333,24.3315,20.0245833333333,14.3781666666667,1.71808333333333,4873.185,38.9166666666667,20.9083333333333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7780.371,7766.56516666667,7551.17716666667,7557.004,7679.32341666667,7899.53816666667,7816.15775,7793.88275,7964.18983333333,8092.96675,8339.92666666667,8150.81425,7956.41391666667,7374.9075,6646.90116666667,5933.14191666667,5569.55875,5346.68741666667,4978.47708333333,4250.93416666667,3387.91891666667,2477.39725,1610.20091666667,999.433333333333,592.255916666667,355.69275,240.28825,184.988666666667,157.657583333333,160.6625,146.051833333333,178.497833333333,181.905916666667,203.873916666667,219.488083333333,233.1655,240.731833333333,248.626666666667,233.815333333333,234.870833333333,222.622333333333,219.819583333333,199.3435,158.530166666667,124.091,93.2200833333333,60.931,39.6309166666667,26.666,15.6868333333333,12.2926666666667,8.77691666666667,7.56183333333333,4.4445,4.19025,1.71883333333333,2.17425,1.69208333333333,1.74766666666667,0.301416666666667,0,0,0,0,0,1
2026-09-05 05:00:00,0,1,1,1,738.108333333333,5,20.05,98.3833333333333,41.65,0.000000068418,0.0000181833,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,21.5996666666667,26.1075833333333,21.9040833333333,21.3188333333333,1.70833333333333,7013.31,38.4166666666667,20.7666666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9083.59025,8892.33083333333,8823.44516666667,8689.62691666667,9214.66908333333,9383.567,9471.85658333333,9736.63975,10031.20325,10469.7420833333,11006.5414166667,11530.6129166667,11748.2735,11564.2291666667,11148.2263333333,10723.7956666667,10353.331,9807.45275,8982.90658333333,7807.506,6366.15458333333,4850.15158333333,3554.12966666667,2449.42491666667,1570.83925,1016.53191666667,692.227583333333,495.435166666667,391.99175,344.27225,292.465833333333,283.914416666667,271.996833333333,272.716583333333,269.983833333333,287.598416666667,286.107833333333,286.209083333333,269.3875,267.573416666667,267.399416666667,249.433,229.883416666667,182.547,148.519416666667,114.53975,71.30825,48.3926666666667,34.62225,24.9609166666667,16.7535833333333,12.73275,9.052,8.22725,6.77725,3.4215,2.8685,2.11075,1.9,1.92016666666667,0,0,0,0,0,1
2026-09-05 06:00:00,0,1,1,1,738.566666666667,5,20.6333333333333,98.4166666666667,41.7583333333333,0.00000006856815,0.000018211275,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,18.53425,24.317,19.9821666666667,10.8915833333333,1.74708333333333,9053.87416666667,39,21.15,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18649.7775833333,16833.848,16014.3106666667,15187.4464166667,14497.9100833333,13684.9719166667,13377.9898333333,13031.6435833333,13001.9463333333,12761.3270833333,12638.6795833333,12464.1655,12261.6823333333,12098.237,11662.2826666667,11484.3140833333,11068.739,10454.767,9541.3095,8240.46533333333,6897.532,5452.11641666667,4087.7945,2935.912,1967.47125,1275.49783333333,880.166833333333,646.152083333333,543.073166666667,490.263333333333,450.010583333333,409.310583333333,416.243833333333,396.850083333333,394.176083333333,383.527166666667,362.963583333333,363.874333333333,340.19625,335.782333333333,313.399083333333,293.352333333333,272.62825,223.930833333333,170.732916666667,129.753,89.9801666666667,60.6238333333333,45.6004166666667,32.77875,25.0465,22.48875,14.8195,12.3515833333333,9.11816666666667,6.848,6.12366666666667,4.50933333333333,2.32283333333333,3.17575,0,0,0,0,0,1
2026-09-05 07:00:00,0,1,1,1,738.425,5,20.3666666666667,98.5,42.6333333333333,0.00000006843095,0.0000181985,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,18.698,24.8888333333333,20.0795,12.0539166666667,1.76458333333333,5745.30666666667,39.5833333333333,21.025,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11292.7181666667,10410.04825,9684.72575,9585.39966666667,9236.46233333333,8927.04766666667,8863.45458333333,8523.33508333333,8524.70866666667,8531.83683333333,8623.36375,8635.86475,8590.48033333333,8404.96175,7834.37541666667,7236.89466666667,6577.35883333333,5865.54425,5228.0215,4532.00133333333,3759.02,2943.21033333333,2240.72191666667,1628.88783333333,1096.24908333333,733.187416666667,532.337583333333,430.3415,367.545833333333,340.684333333333,324.30625,314.03375,300.23825,320.45,308.926416666667,313.216333333333,309.44925,311.8245,295.193666666667,283.531666666667,278.758833333333,266.130166666667,246.077,217.984666666667,164.795416666667,121.948916666667,83.74425,58.8321666666667,39.67075,27.7515833333333,19.16925,17.0203333333333,13.43025,8.01625,8.11533333333333,4.07908333333333,4.4805,4.52091666666667,2.1815,1.12591666666667,0,0,0,0,0,1
2026-09-05 08:00:00,0,1,1,1,738.533333333333,5,20.4,98.5916666666667,43.4333333333333,0.0000000683772083333333,0.0000182001,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,17.422,24.2424166666667,19.3019166666667,11.3851666666667,1.79208333333333,6660.00833333333,40.5,21.0416666666667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17043.46125,14901.74725,13742.2515833333,12714.316,11705.356,11110.9745833333,10516.5621666667,9910.95233333333,9565.254,9006.20733333333,8579.84775,8033.8345,7671.90908333333,7380.00041666667,7248.16616666667,7130.20475,6867.79733333333,6455.67508333333,5895.01975,5066.51458333333,4215.328,3413.5505,2664.14508333333,2087.48358333333,1570.61033333333,1150.35116666667,822.611916666667,646.15825,477.67425,414.673833333333,377.65675,352.534166666667,337.201166666667,331.557,347.540583333333,330.541,315.579083333333,324.91675,316.888083333333,309.391,297.146083333333,289.840666666667,263.285083333333,250.063333333333,182.761916666667,144.041666666667,98.6963333333333,65.4284166666667,50.04925,30.9559166666667,25.13025,19.4523333333333,12.2615833333333,10.0880833333333,8.40375,8.82075,4.09058333333333,3.79258333333333,2.3305,1.0815,0,0,0,0,0,1
2026-09-05 09:00:00,0,1,1,1,738.766666666667,5,20.7083333333333,98.6,43.1666666666667,0.0000000684628833333333,0.0000182148833333333,4.97,8976.18,8.8,736.5,1,254,0,4.37,1.6,8,8,0,1,1,13.0578333333333,21.077,15.97375,9.647,1.82275,4934.46083333333,39.8333333333333,21.225,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31650.3335,24477.2440833333,18856.6999166667,13764.9075,9652.50208333333,6755.39983333333,5020.71425,4089.07575,3407.69116666667,3129.50208333333,2908.10083333333,2775.0085,2717.35616666667,2511.586,2303.41891666667,2131.73975,2076.01716666667,1965.83025,2025.03783333333,2019.55516666667,1943.1365,1775.2195,1537.26983333333,1218.22975,908.547083333333,661.680916666667,486.080416666667,381.145416666667,310.139916666667,274.684166666667,253.2055,253.405166666667,262.346416666667,274.984333333333,290.55925,293.855333333333,294.799,281.865083333333,272.45525,257.07675,251.504833333333,249.585166666667,224.469666666667,201.8435,150.55525,116.8345,72.195,49.1813333333333,34.1514166666667,23.2411666666667,15.8465833333333,13.6889166666667,7.41058333333333,8.01008333333333,4.96791666666667,3.55466666666667,3.13366666666667,1.96583333333333,1.0205,1.18616666666667,0,0,0,0,0,1
