"date (UTC)","SO2 (ppb)","Flag"
2026-07-16 09:00:00,0.523,0
2026-07-16 09:01:00,0.524,0
2026-07-16 09:02:00,0.588,1
2026-07-16 09:03:00,0.582,0
2026-07-16 09:04:00,0.559,0
2026-07-16 09:05:00,0.534,0
2026-07-16 09:06:00,0.551,0
2026-07-16 09:07:00,0.568,0
2026-07-16 09:08:00,0.536,0
2026-07-16 09:09:00,0.524,0
2026-07-16 09:10:00,0.516,0
2026-07-16 09:11:00,0.534,0
2026-07-16 09:12:00,0.508,0
2026-07-16 09:13:00,0.498,1
2026-07-16 09:14:00,0.502,0
2026-07-16 09:15:00,0.489,1
2026-07-16 09:16:00,0.484,0
2026-07-16 09:17:00,0.447,0
2026-07-16 09:18:00,0.364,0
2026-07-16 09:19:00,0.317,0
2026-07-16 09:20:00,0.308,1
2026-07-16 09:21:00,0.343,0
2026-07-16 09:22:00,0.368,0
2026-07-16 09:23:00,0.377,0
2026-07-16 09:24:00,0.417,0
2026-07-16 09:25:00,0.428,0
2026-07-16 09:26:00,0.419,0
2026-07-16 09:27:00,0.403,0
2026-07-16 09:28:00,0.408,1
2026-07-16 09:29:00,0.399,0
2026-07-16 09:30:00,0.389,0
2026-07-16 09:31:00,0.399,0
2026-07-16 09:32:00,0.427,1
2026-07-16 09:33:00,0.476,0
2026-07-16 09:34:00,0.515,0
2026-07-16 09:35:00,0.54,1
2026-07-16 09:36:00,0.548,0
2026-07-16 09:37:00,0.511,1
2026-07-16 09:38:00,0.498,0
2026-07-16 09:39:00,0.53,0
2026-07-16 09:40:00,0.543,0
2026-07-16 09:41:00,0.562,0
2026-07-16 09:42:00,0.615,0
2026-07-16 09:43:00,0.633,0
2026-07-16 09:44:00,0.663,1
2026-07-16 09:45:00,0.689,0
2026-07-16 09:46:00,0.704,0
2026-07-16 09:47:00,0.732,0
2026-07-16 09:48:00,0.708,0
2026-07-16 09:49:00,0.717,0
2026-07-16 09:50:00,0.738,0
2026-07-16 09:51:00,0.77,0
2026-07-16 09:52:00,0.812,0
2026-07-16 09:53:00,0.859,0
2026-07-16 09:54:00,0.815,0
2026-07-16 09:55:00,0.81,0
2026-07-16 09:56:00,0.788,0
2026-07-16 09:57:00,0.762,0
2026-07-16 09:58:00,0.712,0
2026-07-16 09:59:00,0.681,0
