"date (UTC)","SO2 (ppb)","Flag"
2026-07-30 22:00:00,0.773,1
2026-07-30 22:01:00,0.817,0
2026-07-30 22:02:00,0.835,1
2026-07-30 22:03:00,0.847,0
2026-07-30 22:04:00,0.803,0
2026-07-30 22:05:00,0.772,0
2026-07-30 22:06:00,0.747,0
2026-07-30 22:07:00,0.779,0
2026-07-30 22:08:00,0.802,0
2026-07-30 22:09:00,0.846,0
2026-07-30 22:10:00,0.883,0
2026-07-30 22:11:00,0.841,0
2026-07-30 22:12:00,0.868,0
2026-07-30 22:13:00,0.943,0
2026-07-30 22:14:00,0.978,1
2026-07-30 22:15:00,0.996,1
2026-07-30 22:16:00,0.989,0
2026-07-30 22:17:00,1.026,0
2026-07-30 22:18:00,1.044,0
2026-07-30 22:19:00,1.099,0
2026-07-30 22:20:00,1.161,0
2026-07-30 22:21:00,1.168,0
2026-07-30 22:22:00,1.214,0
2026-07-30 22:23:00,1.244,0
2026-07-30 22:24:00,1.242,0
2026-07-30 22:25:00,1.258,0
2026-07-30 22:26:00,1.259,0
2026-07-30 22:27:00,1.29,0
2026-07-30 22:28:00,1.268,0
2026-07-30 22:29:00,1.233,0
2026-07-30 22:30:00,1.221,0
2026-07-30 22:31:00,1.222,0
2026-07-30 22:32:00,1.239,0
2026-07-30 22:33:00,1.246,0
2026-07-30 22:34:00,1.238,0
2026-07-30 22:35:00,1.211,0
2026-07-30 22:36:00,1.187,0
2026-07-30 22:37:00,1.216,0
2026-07-30 22:38:00,1.226,0
2026-07-30 22:39:00,1.216,0
2026-07-30 22:40:00,1.207,0
2026-07-30 22:41:00,1.132,0
2026-07-30 22:42:00,1.078,0
2026-07-30 22:43:00,1.045,0
2026-07-30 22:44:00,1.053,0
2026-07-30 22:45:00,1.067,0
2026-07-30 22:46:00,1.043,0
2026-07-30 22:47:00,1.007,0
2026-07-30 22:48:00,0.981,0
2026-07-30 22:49:00,0.97,1
2026-07-30 22:50:00,0.977,1
2026-07-30 22:51:00,0.958,0
2026-07-30 22:52:00,0.972,0
2026-07-30 22:53:00,0.957,0
2026-07-30 22:54:00,0.901,0
2026-07-30 22:55:00,0.889,0
2026-07-30 22:56:00,0.899,0
2026-07-30 22:57:00,0.935,0
2026-07-30 22:58:00,0.971,0
2026-07-30 22:59:00,0.964,0
