"date (UTC)","SO2 (ppb)","Flag"
2026-07-14 20:00:00,0.719,0
2026-07-14 20:01:00,0.682,0
2026-07-14 20:02:00,0.604,0
2026-07-14 20:03:00,0.583,0
2026-07-14 20:04:00,0.553,0
2026-07-14 20:05:00,0.545,0
2026-07-14 20:06:00,0.548,0
2026-07-14 20:07:00,0.58,0
2026-07-14 20:08:00,0.587,0
2026-07-14 20:09:00,0.593,0
2026-07-14 20:10:00,0.57,0
2026-07-14 20:11:00,0.554,0
2026-07-14 20:12:00,0.551,0
2026-07-14 20:13:00,0.509,0
2026-07-14 20:14:00,0.445,0
2026-07-14 20:15:00,0.451,0
2026-07-14 20:16:00,0.413,1
2026-07-14 20:17:00,0.375,0
2026-07-14 20:18:00,0.36,0
2026-07-14 20:19:00,0.34,0
2026-07-14 20:20:00,0.331,0
2026-07-14 20:21:00,0.348,0
2026-07-14 20:22:00,0.344,0
2026-07-14 20:23:00,0.321,0
2026-07-14 20:24:00,0.272,0
2026-07-14 20:25:00,0.265,0
2026-07-14 20:26:00,0.243,0
2026-07-14 20:27:00,0.252,0
2026-07-14 20:28:00,0.251,0
2026-07-14 20:29:00,0.279,1
2026-07-14 20:30:00,0.289,0
2026-07-14 20:31:00,0.254,0
2026-07-14 20:32:00,0.255,0
2026-07-14 20:33:00,0.282,0
2026-07-14 20:34:00,0.316,0
2026-07-14 20:35:00,0.322,0
2026-07-14 20:36:00,0.346,0
2026-07-14 20:37:00,0.327,0
2026-07-14 20:38:00,0.331,0
2026-07-14 20:39:00,0.364,1
2026-07-14 20:40:00,0.376,0
2026-07-14 20:41:00,0.374,0
2026-07-14 20:42:00,0.441,0
2026-07-14 20:43:00,0.462,0
2026-07-14 20:44:00,0.425,0
2026-07-14 20:45:00,0.398,0
2026-07-14 20:46:00,0.385,0
2026-07-14 20:47:00,0.412,1
2026-07-14 20:48:00,0.434,0
2026-07-14 20:49:00,0.438,0
2026-07-14 20:50:00,0.431,0
2026-07-14 20:51:00,0.455,0
2026-07-14 20:52:00,0.436,0
2026-07-14 20:53:00,0.436,0
2026-07-14 20:54:00,0.433,0
2026-07-14 20:55:00,0.453,0
2026-07-14 20:56:00,0.472,0
2026-07-14 20:57:00,0.466,0
2026-07-14 20:58:00,0.422,0
2026-07-14 20:59:00,0.388,1
