"date (UTC)","SO2 (ppb)","Flag"
2026-07-06 22:00:00,0.333,0
2026-07-06 22:01:00,0.301,0
2026-07-06 22:02:00,0.308,0
2026-07-06 22:03:00,0.344,1
2026-07-06 22:04:00,0.386,0
2026-07-06 22:05:00,0.428,0
2026-07-06 22:06:00,0.469,0
2026-07-06 22:07:00,0.471,0
2026-07-06 22:08:00,0.429,0
2026-07-06 22:09:00,0.41,0
2026-07-06 22:10:00,0.455,0
2026-07-06 22:11:00,0.487,0
2026-07-06 22:12:00,0.467,0
2026-07-06 22:13:00,0.453,0
2026-07-06 22:14:00,0.481,0
2026-07-06 22:15:00,0.492,0
2026-07-06 22:16:00,0.515,1
2026-07-06 22:17:00,0.543,0
2026-07-06 22:18:00,0.541,0
2026-07-06 22:19:00,0.475,0
2026-07-06 22:20:00,0.459,0
2026-07-06 22:21:00,0.473,0
2026-07-06 22:22:00,0.468,0
2026-07-06 22:23:00,0.462,0
2026-07-06 22:24:00,0.473,0
2026-07-06 22:25:00,0.485,0
2026-07-06 22:26:00,0.463,0
2026-07-06 22:27:00,0.474,1
2026-07-06 22:28:00,0.486,0
2026-07-06 22:29:00,0.505,0
2026-07-06 22:30:00,0.462,0
2026-07-06 22:31:00,0.453,0
2026-07-06 22:32:00,0.423,0
2026-07-06 22:33:00,0.405,0
2026-07-06 22:34:00,0.396,0
2026-07-06 22:35:00,0.41,0
2026-07-06 22:36:00,0.403,0
2026-07-06 22:37:00,0.357,0
2026-07-06 22:38:00,0.354,0
2026-07-06 22:39:00,0.345,0
2026-07-06 22:40:00,0.316,0
2026-07-06 22:41:00,0.292,0
2026-07-06 22:42:00,0.269,0
2026-07-06 22:43:00,0.231,0
2026-07-06 22:44:00,0.231,0
2026-07-06 22:45:00,0.225,0
2026-07-06 22:46:00,0.246,0
2026-07-06 22:47:00,0.274,0
2026-07-06 22:48:00,0.299,0
2026-07-06 22:49:00,0.312,0
2026-07-06 22:50:00,0.303,1
2026-07-06 22:51:00,0.295,0
2026-07-06 22:52:00,0.32,1
2026-07-06 22:53:00,0.344,0
2026-07-06 22:54:00,0.358,0
2026-07-06 22:55:00,0.413,0
2026-07-06 22:56:00,0.491,0
2026-07-06 22:57:00,0.516,0
2026-07-06 22:58:00,0.556,0
2026-07-06 22:59:00,0.602,0
