"date (UTC)","SO2 (ppb)","Flag"
2026-07-26 13:00:00,0.99,1
2026-07-26 13:01:00,1.049,0
2026-07-26 13:02:00,1.066,0
2026-07-26 13:03:00,1.11,1
2026-07-26 13:04:00,1.158,0
2026-07-26 13:05:00,1.167,0
2026-07-26 13:06:00,1.164,0
2026-07-26 13:07:00,1.11,0
2026-07-26 13:08:00,1.079,0
2026-07-26 13:09:00,1.092,0
2026-07-26 13:10:00,1.079,0
2026-07-26 13:11:00,1.084,0
2026-07-26 13:12:00,1.057,0
2026-07-26 13:13:00,1.082,0
2026-07-26 13:14:00,1.098,0
2026-07-26 13:15:00,1.071,0
2026-07-26 13:16:00,1.023,0
2026-07-26 13:17:00,0.959,0
2026-07-26 13:18:00,0.943,0
2026-07-26 13:19:00,0.879,0
2026-07-26 13:20:00,0.859,0
2026-07-26 13:21:00,0.836,0
2026-07-26 13:22:00,0.857,0
2026-07-26 13:23:00,0.887,0
2026-07-26 13:24:00,0.9,0
2026-07-26 13:25:00,0.892,0
2026-07-26 13:26:00,0.887,0
2026-07-26 13:27:00,0.857,0
2026-07-26 13:28:00,0.834,0
2026-07-26 13:29:00,0.815,0
2026-07-26 13:30:00,0.765,0
2026-07-26 13:31:00,0.797,0
2026-07-26 13:32:00,0.826,0
2026-07-26 13:33:00,0.843,1
2026-07-26 13:34:00,0.862,0
2026-07-26 13:35:00,0.893,0
2026-07-26 13:36:00,0.896,1
2026-07-26 13:37:00,0.913,0
2026-07-26 13:38:00,0.886,0
2026-07-26 13:39:00,0.837,0
2026-07-26 13:40:00,0.817,0
2026-07-26 13:41:00,0.858,0
2026-07-26 13:42:00,0.857,1
2026-07-26 13:43:00,0.859,1
2026-07-26 13:44:00,0.905,0
2026-07-26 13:45:00,0.93,0
2026-07-26 13:46:00,0.953,0
2026-07-26 13:47:00,0.911,1
2026-07-26 13:48:00,0.907,0
2026-07-26 13:49:00,0.898,0
2026-07-26 13:50:00,0.885,0
2026-07-26 13:51:00,0.873,0
2026-07-26 13:52:00,0.849,0
2026-07-26 13:53:00,0.816,0
2026-07-26 13:54:00,0.792,1
2026-07-26 13:55:00,0.839,0
2026-07-26 13:56:00,0.854,0
2026-07-26 13:57:00,0.813,0
2026-07-26 13:58:00,0.752,0
2026-07-26 13:59:00,0.761,0
