"date (UTC)","SO2 (ppb)","Flag"
2026-07-02 15:00:00,0.197,0
2026-07-02 15:01:00,0.225,0
2026-07-02 15:02:00,0.247,0
2026-07-02 15:03:00,0.231,0
2026-07-02 15:04:00,0.221,0
2026-07-02 15:05:00,0.212,0
2026-07-02 15:06:00,0.222,0
2026-07-02 15:07:00,0.271,0
2026-07-02 15:08:00,0.309,0
2026-07-02 15:09:00,0.37,1
2026-07-02 15:10:00,0.398,0
2026-07-02 15:11:00,0.428,0
2026-07-02 15:12:00,0.444,0
2026-07-02 15:13:00,0.381,0
2026-07-02 15:14:00,0.381,0
2026-07-02 15:15:00,0.371,0
2026-07-02 15:16:00,0.354,0
2026-07-02 15:17:00,0.365,0
2026-07-02 15:18:00,0.395,0
2026-07-02 15:19:00,0.454,0
2026-07-02 15:20:00,0.49,0
2026-07-02 15:21:00,0.536,0
2026-07-02 15:22:00,0.55,0
2026-07-02 15:23:00,0.531,0
2026-07-02 15:24:00,0.527,0
2026-07-02 15:25:00,0.481,0
2026-07-02 15:26:00,0.444,0
2026-07-02 15:27:00,0.408,0
2026-07-02 15:28:00,0.387,0
2026-07-02 15:29:00,0.407,0
2026-07-02 15:30:00,0.388,0
2026-07-02 15:31:00,0.382,0
2026-07-02 15:32:00,0.35,0
2026-07-02 15:33:00,0.297,0
2026-07-02 15:34:00,0.224,0
2026-07-02 15:35:00,0.165,1
2026-07-02 15:36:00,0.141,0
2026-07-02 15:37:00,0.12,0
2026-07-02 15:38:00,0.139,0
2026-07-02 15:39:00,0.147,0
2026-07-02 15:40:00,0.139,0
2026-07-02 15:41:00,0.193,0
2026-07-02 15:42:00,0.267,0
2026-07-02 15:43:00,0.306,0
2026-07-02 15:44:00,0.295,0
2026-07-02 15:45:00,0.323,0
2026-07-02 15:46:00,0.33,1
2026-07-02 15:47:00,0.342,1
2026-07-02 15:48:00,0.406,0
2026-07-02 15:49:00,0.452,0
2026-07-02 15:50:00,0.478,0
2026-07-02 15:51:00,0.493,0
2026-07-02 15:52:00,0.551,0
2026-07-02 15:53:00,0.548,1
2026-07-02 15:54:00,0.514,0
2026-07-02 15:55:00,0.473,0
2026-07-02 15:56:00,0.439,1
2026-07-02 15:57:00,0.392,0
2026-07-02 15:58:00,0.342,0
2026-07-02 15:59:00,0.32,0
