"date (UTC)","SO2 (ppb)","Flag"
2026-07-17 18:00:00,0.647,0
2026-07-17 18:01:00,0.644,0
2026-07-17 18:02:00,0.622,0
2026-07-17 18:03:00,0.589,0
2026-07-17 18:04:00,0.583,1
2026-07-17 18:05:00,0.595,0
2026-07-17 18:06:00,0.631,1
2026-07-17 18:07:00,0.667,0
2026-07-17 18:08:00,0.68,0
2026-07-17 18:09:00,0.72,1
2026-07-17 18:10:00,0.724,0
2026-07-17 18:11:00,0.692,1
2026-07-17 18:12:00,0.708,0
2026-07-17 18:13:00,0.64,0
2026-07-17 18:14:00,0.623,0
2026-07-17 18:15:00,0.604,0
2026-07-17 18:16:00,0.587,0
2026-07-17 18:17:00,0.557,0
2026-07-17 18:18:00,0.535,0
2026-07-17 18:19:00,0.539,0
2026-07-17 18:20:00,0.52,0
2026-07-17 18:21:00,0.497,0
2026-07-17 18:22:00,0.511,0
2026-07-17 18:23:00,0.508,0
2026-07-17 18:24:00,0.489,0
2026-07-17 18:25:00,0.489,0
2026-07-17 18:26:00,0.474,0
2026-07-17 18:27:00,0.53,0
2026-07-17 18:28:00,0.543,0
2026-07-17 18:29:00,0.575,0
2026-07-17 18:30:00,0.577,0
2026-07-17 18:31:00,0.545,0
2026-07-17 18:32:00,0.521,0
2026-07-17 18:33:00,0.537,0
2026-07-17 18:34:00,0.551,0
2026-07-17 18:35:00,0.571,0
2026-07-17 18:36:00,0.6,0
2026-07-17 18:37:00,0.63,0
2026-07-17 18:38:00,0.618,0
2026-07-17 18:39:00,0.649,0
2026-07-17 18:40:00,0.679,0
2026-07-17 18:41:00,0.696,1
2026-07-17 18:42:00,0.716,1
2026-07-17 18:43:00,0.686,0
2026-07-17 18:44:00,0.668,0
2026-07-17 18:45:00,0.682,1
2026-07-17 18:46:00,0.701,0
2026-07-17 18:47:00,0.701,0
2026-07-17 18:48:00,0.675,0
2026-07-17 18:49:00,0.64,0
2026-07-17 18:50:00,0.584,0
2026-07-17 18:51:00,0.557,0
2026-07-17 18:52:00,0.56,0
2026-07-17 18:53:00,0.577,0
2026-07-17 18:54:00,0.585,0
2026-07-17 18:55:00,0.566,1
2026-07-17 18:56:00,0.574,0
2026-07-17 18:57:00,0.558,0
2026-07-17 18:58:00,0.555,0
2026-07-17 18:59:00,0.554,0
