"date (UTC)","SO2 (ppb)","Flag"
2026-07-18 15:00:00,0.562,0
2026-07-18 15:01:00,0.56,0
2026-07-18 15:02:00,0.522,0
2026-07-18 15:03:00,0.504,0
2026-07-18 15:04:00,0.492,0
2026-07-18 15:05:00,0.513,1
2026-07-18 15:06:00,0.536,0
2026-07-18 15:07:00,0.537,0
2026-07-18 15:08:00,0.537,0
2026-07-18 15:09:00,0.525,0
2026-07-18 15:10:00,0.493,0
2026-07-18 15:11:00,0.506,0
2026-07-18 15:12:00,0.524,0
2026-07-18 15:13:00,0.486,0
2026-07-18 15:14:00,0.459,0
2026-07-18 15:15:00,0.43,0
2026-07-18 15:16:00,0.416,0
2026-07-18 15:17:00,0.375,0
2026-07-18 15:18:00,0.343,0
2026-07-18 15:19:00,0.326,1
2026-07-18 15:20:00,0.303,0
2026-07-18 15:21:00,0.289,1
2026-07-18 15:22:00,0.252,0
2026-07-18 15:23:00,0.248,0
2026-07-18 15:24:00,0.243,0
2026-07-18 15:25:00,0.206,0
2026-07-18 15:26:00,0.194,0
2026-07-18 15:27:00,0.182,1
2026-07-18 15:28:00,0.191,0
2026-07-18 15:29:00,0.193,0
2026-07-18 15:30:00,0.205,0
2026-07-18 15:31:00,0.25,0
2026-07-18 15:32:00,0.262,0
2026-07-18 15:33:00,0.31,0
2026-07-18 15:34:00,0.346,0
2026-07-18 15:35:00,0.381,0
2026-07-18 15:36:00,0.428,0
2026-07-18 15:37:00,0.456,0
2026-07-18 15:38:00,0.479,0
2026-07-18 15:39:00,0.477,0
2026-07-18 15:40:00,0.461,0
2026-07-18 15:41:00,0.478,0
2026-07-18 15:42:00,0.495,0
2026-07-18 15:43:00,0.495,0
2026-07-18 15:44:00,0.487,0
2026-07-18 15:45:00,0.488,0
2026-07-18 15:46:00,0.49,0
2026-07-18 15:47:00,0.494,0
2026-07-18 15:48:00,0.497,0
2026-07-18 15:49:00,0.485,0
2026-07-18 15:50:00,0.471,0
2026-07-18 15:51:00,0.48,0
2026-07-18 15:52:00,0.5,0
2026-07-18 15:53:00,0.467,0
2026-07-18 15:54:00,0.447,0
2026-07-18 15:55:00,0.423,0
2026-07-18 15:56:00,0.406,0
2026-07-18 15:57:00,0.374,0
2026-07-18 15:58:00,0.346,0
2026-07-18 15:59:00,0.309,0
