"date (UTC)","SO2 (ppb)","Flag"
2026-07-27 15:00:00,0.64,0
2026-07-27 15:01:00,0.577,0
2026-07-27 15:02:00,0.517,0
2026-07-27 15:03:00,0.452,0
2026-07-27 15:04:00,0.38,0
2026-07-27 15:05:00,0.367,0
2026-07-27 15:06:00,0.403,0
2026-07-27 15:07:00,0.425,0
2026-07-27 15:08:00,0.38,0
2026-07-27 15:09:00,0.393,1
2026-07-27 15:10:00,0.396,0
2026-07-27 15:11:00,0.413,0
2026-07-27 15:12:00,0.397,0
2026-07-27 15:13:00,0.38,0
2026-07-27 15:14:00,0.388,0
2026-07-27 15:15:00,0.436,0
2026-07-27 15:16:00,0.45,0
2026-07-27 15:17:00,0.506,0
2026-07-27 15:18:00,0.529,0
2026-07-27 15:19:00,0.556,0
2026-07-27 15:20:00,0.609,0
2026-07-27 15:21:00,0.591,0
2026-07-27 15:22:00,0.554,0
2026-07-27 15:23:00,0.552,0
2026-07-27 15:24:00,0.618,0
2026-07-27 15:25:00,0.651,0
2026-07-27 15:26:00,0.649,0
2026-07-27 15:27:00,0.652,0
2026-07-27 15:28:00,0.645,0
2026-07-27 15:29:00,0.643,0
2026-07-27 15:30:00,0.591,0
2026-07-27 15:31:00,0.527,0
2026-07-27 15:32:00,0.524,0
2026-07-27 15:33:00,0.472,0
2026-07-27 15:34:00,0.428,0
2026-07-27 15:35:00,0.41,0
2026-07-27 15:36:00,0.359,0
2026-07-27 15:37:00,0.374,0
2026-07-27 15:38:00,0.372,0
2026-07-27 15:39:00,0.364,0
2026-07-27 15:40:00,0.379,0
2026-07-27 15:41:00,0.392,0
2026-07-27 15:42:00,0.414,0
2026-07-27 15:43:00,0.415,0
2026-07-27 15:44:00,0.433,0
2026-07-27 15:45:00,0.474,0
2026-07-27 15:46:00,0.545,0
2026-07-27 15:47:00,0.626,0
2026-07-27 15:48:00,0.632,0
2026-07-27 15:49:00,0.703,0
2026-07-27 15:50:00,0.748,0
2026-07-27 15:51:00,0.763,0
2026-07-27 15:52:00,0.775,0
2026-07-27 15:53:00,0.752,0
2026-07-27 15:54:00,0.753,0
2026-07-27 15:55:00,0.751,0
2026-07-27 15:56:00,0.724,0
2026-07-27 15:57:00,0.649,0
2026-07-27 15:58:00,0.587,0
2026-07-27 15:59:00,0.565,0
