"date (UTC)","SO2 (ppb)","Flag"
2026-07-13 08:00:00,0.224,1
2026-07-13 08:01:00,0.198,0
2026-07-13 08:02:00,0.218,0
2026-07-13 08:03:00,0.217,0
2026-07-13 08:04:00,0.273,0
2026-07-13 08:05:00,0.279,0
2026-07-13 08:06:00,0.279,0
2026-07-13 08:07:00,0.295,0
2026-07-13 08:08:00,0.327,0
2026-07-13 08:09:00,0.31,1
2026-07-13 08:10:00,0.276,0
2026-07-13 08:11:00,0.235,0
2026-07-13 08:12:00,0.193,1
2026-07-13 08:13:00,0.19,1
2026-07-13 08:14:00,0.207,0
2026-07-13 08:15:00,0.189,0
2026-07-13 08:16:00,0.186,0
2026-07-13 08:17:00,0.2,0
2026-07-13 08:18:00,0.183,0
2026-07-13 08:19:00,0.184,0
2026-07-13 08:20:00,0.114,0
2026-07-13 08:21:00,0.112,0
2026-07-13 08:22:00,0.128,0
2026-07-13 08:23:00,0.131,0
2026-07-13 08:24:00,0.1,0
2026-07-13 08:25:00,0.07,0
2026-07-13 08:26:00,0.04,0
2026-07-13 08:27:00,0.023,0
2026-07-13 08:28:00,0.033,0
2026-07-13 08:29:00,0.047,0
2026-07-13 08:30:00,0.072,0
2026-07-13 08:31:00,0.13,0
2026-07-13 08:32:00,0.169,0
2026-07-13 08:33:00,0.15,0
2026-07-13 08:34:00,0.156,0
2026-07-13 08:35:00,0.164,0
2026-07-13 08:36:00,0.151,0
2026-07-13 08:37:00,0.159,0
2026-07-13 08:38:00,0.183,0
2026-07-13 08:39:00,0.17,0
2026-07-13 08:40:00,0.185,0
2026-07-13 08:41:00,0.237,0
2026-07-13 08:42:00,0.288,0
2026-07-13 08:43:00,0.359,0
2026-07-13 08:44:00,0.399,0
2026-07-13 08:45:00,0.394,0
2026-07-13 08:46:00,0.379,0
2026-07-13 08:47:00,0.384,0
2026-07-13 08:48:00,0.37,0
2026-07-13 08:49:00,0.394,0
2026-07-13 08:50:00,0.404,0
2026-07-13 08:51:00,0.402,0
2026-07-13 08:52:00,0.472,0
2026-07-13 08:53:00,0.496,0
2026-07-13 08:54:00,0.469,0
2026-07-13 08:55:00,0.497,0
2026-07-13 08:56:00,0.488,0
2026-07-13 08:57:00,0.501,0
2026-07-13 08:58:00,0.491,1
2026-07-13 08:59:00,0.469,0
