"date (UTC)","SO2 (ppb)","Flag"
2026-07-22 08:00:00,0.272,0
2026-07-22 08:01:00,0.284,0
2026-07-22 08:02:00,0.284,0
2026-07-22 08:03:00,0.324,0
2026-07-22 08:04:00,0.351,1
2026-07-22 08:05:00,0.327,0
2026-07-22 08:06:00,0.296,0
2026-07-22 08:07:00,0.244,0
2026-07-22 08:08:00,0.216,0
2026-07-22 08:09:00,0.245,0
2026-07-22 08:10:00,0.265,0
2026-07-22 08:11:00,0.268,0
2026-07-22 08:12:00,0.251,0
2026-07-22 08:13:00,0.202,0
2026-07-22 08:14:00,0.176,0
2026-07-22 08:15:00,0.171,1
2026-07-22 08:16:00,0.132,0
2026-07-22 08:17:00,0.121,0
2026-07-22 08:18:00,0.092,0
2026-07-22 08:19:00,0.069,0
2026-07-22 08:20:00,0.031,0
2026-07-22 08:21:00,0.026,0
2026-07-22 08:22:00,0.033,0
2026-07-22 08:23:00,0.051,1
2026-07-22 08:24:00,0.065,0
2026-07-22 08:25:00,0.077,0
2026-07-22 08:26:00,0.033,0
2026-07-22 08:27:00,0.042,0
2026-07-22 08:28:00,0.034,0
2026-07-22 08:29:00,0.042,0
2026-07-22 08:30:00,0.055,0
2026-07-22 08:31:00,0.054,0
2026-07-22 08:32:00,0.089,0
2026-07-22 08:33:00,0.075,0
2026-07-22 08:34:00,0.107,0
2026-07-22 08:35:00,0.12,0
2026-07-22 08:36:00,0.126,0
2026-07-22 08:37:00,0.135,0
2026-07-22 08:38:00,0.141,0
2026-07-22 08:39:00,0.155,0
2026-07-22 08:40:00,0.162,1
2026-07-22 08:41:00,0.169,1
2026-07-22 08:42:00,0.201,0
2026-07-22 08:43:00,0.187,0
2026-07-22 08:44:00,0.172,0
2026-07-22 08:45:00,0.218,0
2026-07-22 08:46:00,0.242,0
2026-07-22 08:47:00,0.24,0
2026-07-22 08:48:00,0.225,0
2026-07-22 08:49:00,0.235,0
2026-07-22 08:50:00,0.229,0
2026-07-22 08:51:00,0.227,0
2026-07-22 08:52:00,0.25,0
2026-07-22 08:53:00,0.31,0
2026-07-22 08:54:00,0.324,0
2026-07-22 08:55:00,0.312,0
2026-07-22 08:56:00,0.281,0
2026-07-22 08:57:00,0.252,0
2026-07-22 08:58:00,0.229,0
2026-07-22 08:59:00,0.248,0
