"date (UTC)","SO2 (ppb)","Flag"
2026-07-14 22:00:00,0.212,0
2026-07-14 22:01:00,0.174,0
2026-07-14 22:02:00,0.161,0
2026-07-14 22:03:00,0.147,0
2026-07-14 22:04:00,0.122,0
2026-07-14 22:05:00,0.145,0
2026-07-14 22:06:00,0.207,0
2026-07-14 22:07:00,0.238,0
2026-07-14 22:08:00,0.282,0
2026-07-14 22:09:00,0.288,0
2026-07-14 22:10:00,0.282,0
2026-07-14 22:11:00,0.278,0
2026-07-14 22:12:00,0.227,0
2026-07-14 22:13:00,0.173,0
2026-07-14 22:14:00,0.112,0
2026-07-14 22:15:00,0.105,0
2026-07-14 22:16:00,0.113,0
2026-07-14 22:17:00,0.123,0
2026-07-14 22:18:00,0.137,0
2026-07-14 22:19:00,0.154,0
2026-07-14 22:20:00,0.168,0
2026-07-14 22:21:00,0.166,0
2026-07-14 22:22:00,0.134,0
2026-07-14 22:23:00,0.128,0
2026-07-14 22:24:00,0.116,0
2026-07-14 22:25:00,0.101,0
2026-07-14 22:26:00,0.099,0
2026-07-14 22:27:00,0.135,0
2026-07-14 22:28:00,0.177,0
2026-07-14 22:29:00,0.237,0
2026-07-14 22:30:00,0.306,0
2026-07-14 22:31:00,0.324,0
2026-07-14 22:32:00,0.362,0
2026-07-14 22:33:00,0.372,0
2026-07-14 22:34:00,0.329,0
2026-07-14 22:35:00,0.328,0
2026-07-14 22:36:00,0.301,0
2026-07-14 22:37:00,0.283,1
2026-07-14 22:38:00,0.314,0
2026-07-14 22:39:00,0.304,0
2026-07-14 22:40:00,0.279,0
2026-07-14 22:41:00,0.241,0
2026-07-14 22:42:00,0.245,0
2026-07-14 22:43:00,0.238,0
2026-07-14 22:44:00,0.23,0
2026-07-14 22:45:00,0.225,0
2026-07-14 22:46:00,0.214,0
2026-07-14 22:47:00,0.239,0
2026-07-14 22:48:00,0.253,0
2026-07-14 22:49:00,0.241,0
2026-07-14 22:50:00,0.266,0
2026-07-14 22:51:00,0.253,0
2026-07-14 22:52:00,0.274,0
2026-07-14 22:53:00,0.291,1
2026-07-14 22:54:00,0.302,1
2026-07-14 22:55:00,0.348,0
2026-07-14 22:56:00,0.392,0
2026-07-14 22:57:00,0.494,0
2026-07-14 22:58:00,0.549,0
2026-07-14 22:59:00,0.562,0
