"date (UTC)","SO2 (ppb)","Flag"
2026-07-18 05:00:00,0.373,0
2026-07-18 05:01:00,0.398,0
2026-07-18 05:02:00,0.37,0
2026-07-18 05:03:00,0.375,0
2026-07-18 05:04:00,0.409,0
2026-07-18 05:05:00,0.39,0
2026-07-18 05:06:00,0.379,0
2026-07-18 05:07:00,0.368,0
2026-07-18 05:08:00,0.368,1
2026-07-18 05:09:00,0.394,0
2026-07-18 05:10:00,0.386,0
2026-07-18 05:11:00,0.355,0
2026-07-18 05:12:00,0.325,0
2026-07-18 05:13:00,0.305,0
2026-07-18 05:14:00,0.312,0
2026-07-18 05:15:00,0.334,0
2026-07-18 05:16:00,0.36,0
2026-07-18 05:17:00,0.382,0
2026-07-18 05:18:00,0.407,0
2026-07-18 05:19:00,0.381,0
2026-07-18 05:20:00,0.344,0
2026-07-18 05:21:00,0.377,0
2026-07-18 05:22:00,0.403,0
2026-07-18 05:23:00,0.376,1
2026-07-18 05:24:00,0.377,0
2026-07-18 05:25:00,0.361,0
2026-07-18 05:26:00,0.324,0
2026-07-18 05:27:00,0.304,1
2026-07-18 05:28:00,0.335,0
2026-07-18 05:29:00,0.331,0
2026-07-18 05:30:00,0.316,0
2026-07-18 05:31:00,0.353,0
2026-07-18 05:32:00,0.326,0
2026-07-18 05:33:00,0.274,0
2026-07-18 05:34:00,0.268,0
2026-07-18 05:35:00,0.303,1
2026-07-18 05:36:00,0.339,0
2026-07-18 05:37:00,0.338,0
2026-07-18 05:38:00,0.297,0
2026-07-18 05:39:00,0.288,0
2026-07-18 05:40:00,0.282,0
2026-07-18 05:41:00,0.286,0
2026-07-18 05:42:00,0.325,0
2026-07-18 05:43:00,0.416,0
2026-07-18 05:44:00,0.469,0
2026-07-18 05:45:00,0.525,0
2026-07-18 05:46:00,0.554,0
2026-07-18 05:47:00,0.546,0
2026-07-18 05:48:00,0.571,0
2026-07-18 05:49:00,0.603,0
2026-07-18 05:50:00,0.619,0
2026-07-18 05:51:00,0.602,0
2026-07-18 05:52:00,0.6,0
2026-07-18 05:53:00,0.591,0
2026-07-18 05:54:00,0.631,0
2026-07-18 05:55:00,0.636,0
2026-07-18 05:56:00,0.656,0
2026-07-18 05:57:00,0.635,0
2026-07-18 05:58:00,0.653,1
2026-07-18 05:59:00,0.619,0
