"date (UTC)","SO2 (ppb)","Flag"
2026-07-18 20:00:00,0.339,0
2026-07-18 20:01:00,0.315,1
2026-07-18 20:02:00,0.268,1
2026-07-18 20:03:00,0.218,0
2026-07-18 20:04:00,0.164,0
2026-07-18 20:05:00,0.13,0
2026-07-18 20:06:00,0.124,0
2026-07-18 20:07:00,0.108,0
2026-07-18 20:08:00,0.104,0
2026-07-18 20:09:00,0.149,0
2026-07-18 20:10:00,0.16,0
2026-07-18 20:11:00,0.11,0
2026-07-18 20:12:00,0.096,0
2026-07-18 20:13:00,0.116,1
2026-07-18 20:14:00,0.076,0
2026-07-18 20:15:00,0.021,0
2026-07-18 20:16:00,-0.046,0
2026-07-18 20:17:00,-0.069,0
2026-07-18 20:18:00,-0.047,0
2026-07-18 20:19:00,-0.08,0
2026-07-18 20:20:00,-0.056,0
2026-07-18 20:21:00,-0.033,0
2026-07-18 20:22:00,-0.024,0
2026-07-18 20:23:00,0.028,0
2026-07-18 20:24:00,0.02,0
2026-07-18 20:25:00,-0.042,0
2026-07-18 20:26:00,-0.035,0
2026-07-18 20:27:00,-0.019,0
2026-07-18 20:28:00,-0.033,0
2026-07-18 20:29:00,-0.045,0
2026-07-18 20:30:00,0.004,0
2026-07-18 20:31:00,0.029,0
2026-07-18 20:32:00,0.058,0
2026-07-18 20:33:00,0.083,0
2026-07-18 20:34:00,0.096,0
2026-07-18 20:35:00,0.178,0
2026-07-18 20:36:00,0.187,0
2026-07-18 20:37:00,0.172,0
2026-07-18 20:38:00,0.175,0
2026-07-18 20:39:00,0.176,0
2026-07-18 20:40:00,0.215,0
2026-07-18 20:41:00,0.248,0
2026-07-18 20:42:00,0.239,0
2026-07-18 20:43:00,0.235,0
2026-07-18 20:44:00,0.213,0
2026-07-18 20:45:00,0.206,0
2026-07-18 20:46:00,0.176,0
2026-07-18 20:47:00,0.148,0
2026-07-18 20:48:00,0.143,0
2026-07-18 20:49:00,0.14,0
2026-07-18 20:50:00,0.177,0
2026-07-18 20:51:00,0.193,0
2026-07-18 20:52:00,0.191,0
2026-07-18 20:53:00,0.219,0
2026-07-18 20:54:00,0.229,0
2026-07-18 20:55:00,0.196,0
2026-07-18 20:56:00,0.184,0
2026-07-18 20:57:00,0.167,0
2026-07-18 20:58:00,0.172,1
2026-07-18 20:59:00,0.194,0
