"date (UTC)","SO2 (ppb)","Flag"
2026-07-27 14:00:00,0.648,0
2026-07-27 14:01:00,0.598,0
2026-07-27 14:02:00,0.606,0
2026-07-27 14:03:00,0.641,0
2026-07-27 14:04:00,0.697,0
2026-07-27 14:05:00,0.709,0
2026-07-27 14:06:00,0.683,1
2026-07-27 14:07:00,0.664,0
2026-07-27 14:08:00,0.687,0
2026-07-27 14:09:00,0.705,0
2026-07-27 14:10:00,0.706,0
2026-07-27 14:11:00,0.711,0
2026-07-27 14:12:00,0.721,0
2026-07-27 14:13:00,0.765,0
2026-07-27 14:14:00,0.796,0
2026-07-27 14:15:00,0.772,0
2026-07-27 14:16:00,0.765,0
2026-07-27 14:17:00,0.77,0
2026-07-27 14:18:00,0.8,0
2026-07-27 14:19:00,0.781,0
2026-07-27 14:20:00,0.782,0
2026-07-27 14:21:00,0.814,0
2026-07-27 14:22:00,0.85,0
2026-07-27 14:23:00,0.856,0
2026-07-27 14:24:00,0.845,0
2026-07-27 14:25:00,0.874,0
2026-07-27 14:26:00,0.909,0
2026-07-27 14:27:00,0.9,0
2026-07-27 14:28:00,0.877,0
2026-07-27 14:29:00,0.877,1
2026-07-27 14:30:00,0.842,0
2026-07-27 14:31:00,0.826,0
2026-07-27 14:32:00,0.825,1
2026-07-27 14:33:00,0.849,0
2026-07-27 14:34:00,0.843,0
2026-07-27 14:35:00,0.842,1
2026-07-27 14:36:00,0.842,0
2026-07-27 14:37:00,0.806,0
2026-07-27 14:38:00,0.815,0
2026-07-27 14:39:00,0.8,0
2026-07-27 14:40:00,0.772,0
2026-07-27 14:41:00,0.736,0
2026-07-27 14:42:00,0.716,0
2026-07-27 14:43:00,0.716,0
2026-07-27 14:44:00,0.73,0
2026-07-27 14:45:00,0.722,0
2026-07-27 14:46:00,0.752,0
2026-07-27 14:47:00,0.786,0
2026-07-27 14:48:00,0.797,0
2026-07-27 14:49:00,0.771,0
2026-07-27 14:50:00,0.739,0
2026-07-27 14:51:00,0.721,0
2026-07-27 14:52:00,0.686,0
2026-07-27 14:53:00,0.651,0
2026-07-27 14:54:00,0.622,0
2026-07-27 14:55:00,0.617,0
2026-07-27 14:56:00,0.637,0
2026-07-27 14:57:00,0.657,0
2026-07-27 14:58:00,0.663,0
2026-07-27 14:59:00,0.655,0
