"date (UTC)","SO2 (ppb)","Flag"
2026-07-29 21:00:00,0.865,0
2026-07-29 21:01:00,0.871,0
2026-07-29 21:02:00,0.887,0
2026-07-29 21:03:00,0.857,1
2026-07-29 21:04:00,0.864,0
2026-07-29 21:05:00,0.873,0
2026-07-29 21:06:00,0.867,0
2026-07-29 21:07:00,0.874,0
2026-07-29 21:08:00,0.89,0
2026-07-29 21:09:00,0.828,0
2026-07-29 21:10:00,0.861,0
2026-07-29 21:11:00,0.816,0
2026-07-29 21:12:00,0.788,0
2026-07-29 21:13:00,0.786,0
2026-07-29 21:14:00,0.781,0
2026-07-29 21:15:00,0.817,1
2026-07-29 21:16:00,0.835,0
2026-07-29 21:17:00,0.861,0
2026-07-29 21:18:00,0.853,1
2026-07-29 21:19:00,0.846,0
2026-07-29 21:20:00,0.86,0
2026-07-29 21:21:00,0.852,0
2026-07-29 21:22:00,0.863,0
2026-07-29 21:23:00,0.893,0
2026-07-29 21:24:00,0.943,0
2026-07-29 21:25:00,0.969,0
2026-07-29 21:26:00,0.925,0
2026-07-29 21:27:00,0.949,0
2026-07-29 21:28:00,0.915,0
2026-07-29 21:29:00,0.859,0
2026-07-29 21:30:00,0.841,0
2026-07-29 21:31:00,0.815,0
2026-07-29 21:32:00,0.838,1
2026-07-29 21:33:00,0.827,0
2026-07-29 21:34:00,0.832,0
2026-07-29 21:35:00,0.859,0
2026-07-29 21:36:00,0.86,0
2026-07-29 21:37:00,0.866,0
2026-07-29 21:38:00,0.851,0
2026-07-29 21:39:00,0.8,0
2026-07-29 21:40:00,0.721,0
2026-07-29 21:41:00,0.712,0
2026-07-29 21:42:00,0.738,0
2026-07-29 21:43:00,0.757,0
2026-07-29 21:44:00,0.779,0
2026-07-29 21:45:00,0.765,0
2026-07-29 21:46:00,0.752,0
2026-07-29 21:47:00,0.712,0
2026-07-29 21:48:00,0.692,0
2026-07-29 21:49:00,0.723,0
2026-07-29 21:50:00,0.709,0
2026-07-29 21:51:00,0.673,0
2026-07-29 21:52:00,0.639,0
2026-07-29 21:53:00,0.604,0
2026-07-29 21:54:00,0.642,0
2026-07-29 21:55:00,0.652,0
2026-07-29 21:56:00,0.656,0
2026-07-29 21:57:00,0.661,0
2026-07-29 21:58:00,0.673,0
2026-07-29 21:59:00,0.631,0
