"date (UTC)","SO2 (ppb)","Flag"
2026-07-17 17:00:00,1.08,0
2026-07-17 17:01:00,1.079,0
2026-07-17 17:02:00,1.085,0
2026-07-17 17:03:00,1.084,0
2026-07-17 17:04:00,1.109,0
2026-07-17 17:05:00,1.104,0
2026-07-17 17:06:00,1.076,0
2026-07-17 17:07:00,1.002,0
2026-07-17 17:08:00,1.007,0
2026-07-17 17:09:00,1.013,0
2026-07-17 17:10:00,1.007,0
2026-07-17 17:11:00,0.997,0
2026-07-17 17:12:00,0.96,0
2026-07-17 17:13:00,0.988,1
2026-07-17 17:14:00,1.024,0
2026-07-17 17:15:00,1.028,1
2026-07-17 17:16:00,0.984,0
2026-07-17 17:17:00,0.913,0
2026-07-17 17:18:00,0.895,0
2026-07-17 17:19:00,0.903,0
2026-07-17 17:20:00,0.892,0
2026-07-17 17:21:00,0.878,0
2026-07-17 17:22:00,0.852,0
2026-07-17 17:23:00,0.844,1
2026-07-17 17:24:00,0.829,0
2026-07-17 17:25:00,0.817,0
2026-07-17 17:26:00,0.811,0
2026-07-17 17:27:00,0.73,0
2026-07-17 17:28:00,0.679,0
2026-07-17 17:29:00,0.66,0
2026-07-17 17:30:00,0.642,0
2026-07-17 17:31:00,0.63,0
2026-07-17 17:32:00,0.658,0
2026-07-17 17:33:00,0.729,0
2026-07-17 17:34:00,0.738,0
2026-07-17 17:35:00,0.706,0
2026-07-17 17:36:00,0.709,0
2026-07-17 17:37:00,0.751,0
2026-07-17 17:38:00,0.773,0
2026-07-17 17:39:00,0.811,0
2026-07-17 17:40:00,0.809,0
2026-07-17 17:41:00,0.818,0
2026-07-17 17:42:00,0.844,0
2026-07-17 17:43:00,0.888,0
2026-07-17 17:44:00,0.881,0
2026-07-17 17:45:00,0.864,0
2026-07-17 17:46:00,0.893,0
2026-07-17 17:47:00,0.901,0
2026-07-17 17:48:00,0.876,0
2026-07-17 17:49:00,0.817,0
2026-07-17 17:50:00,0.753,0
2026-07-17 17:51:00,0.727,0
2026-07-17 17:52:00,0.708,0
2026-07-17 17:53:00,0.612,0
2026-07-17 17:54:00,0.593,0
2026-07-17 17:55:00,0.587,0
2026-07-17 17:56:00,0.561,0
2026-07-17 17:57:00,0.588,0
2026-07-17 17:58:00,0.577,0
2026-07-17 17:59:00,0.6,1
