"date (UTC)","SO2 (ppb)","Flag"
2026-07-04 09:00:00,0.354,0
2026-07-04 09:01:00,0.382,0
2026-07-04 09:02:00,0.359,1
2026-07-04 09:03:00,0.352,0
2026-07-04 09:04:00,0.335,0
2026-07-04 09:05:00,0.325,0
2026-07-04 09:06:00,0.273,0
2026-07-04 09:07:00,0.25,0
2026-07-04 09:08:00,0.204,0
2026-07-04 09:09:00,0.178,0
2026-07-04 09:10:00,0.159,0
2026-07-04 09:11:00,0.148,0
2026-07-04 09:12:00,0.124,0
2026-07-04 09:13:00,0.102,1
2026-07-04 09:14:00,0.123,0
2026-07-04 09:15:00,0.095,0
2026-07-04 09:16:00,0.078,0
2026-07-04 09:17:00,0.051,0
2026-07-04 09:18:00,0.056,0
2026-07-04 09:19:00,0.052,0
2026-07-04 09:20:00,0.045,0
2026-07-04 09:21:00,0.037,0
2026-07-04 09:22:00,0.084,0
2026-07-04 09:23:00,0.083,0
2026-07-04 09:24:00,0.072,0
2026-07-04 09:25:00,0.067,0
2026-07-04 09:26:00,0.047,0
2026-07-04 09:27:00,0.006,0
2026-07-04 09:28:00,0.025,0
2026-07-04 09:29:00,0.06,0
2026-07-04 09:30:00,0.055,0
2026-07-04 09:31:00,0.07,0
2026-07-04 09:32:00,0.083,0
2026-07-04 09:33:00,0.09,0
2026-07-04 09:34:00,0.073,1
2026-07-04 09:35:00,0.058,1
2026-07-04 09:36:00,0.067,0
2026-07-04 09:37:00,0.06,0
2026-07-04 09:38:00,0.063,1
2026-07-04 09:39:00,0.106,0
2026-07-04 09:40:00,0.129,1
2026-07-04 09:41:00,0.12,0
2026-07-04 09:42:00,0.107,0
2026-07-04 09:43:00,0.116,1
2026-07-04 09:44:00,0.093,0
2026-07-04 09:45:00,0.077,0
2026-07-04 09:46:00,0.079,0
2026-07-04 09:47:00,0.087,0
2026-07-04 09:48:00,0.099,0
2026-07-04 09:49:00,0.116,1
2026-07-04 09:50:00,0.117,0
2026-07-04 09:51:00,0.116,1
2026-07-04 09:52:00,0.117,0
2026-07-04 09:53:00,0.108,0
2026-07-04 09:54:00,0.079,0
2026-07-04 09:55:00,0.074,0
2026-07-04 09:56:00,0.095,0
2026-07-04 09:57:00,0.09,0
2026-07-04 09:58:00,0.1,0
2026-07-04 09:59:00,0.121,1
