"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-16 05:00:00,0.111,2.502,0
2026-08-16 05:01:00,0.118,2.516,2
2026-08-16 05:02:00,0.131,2.55,2
2026-08-16 05:03:00,0.135,2.549,0
2026-08-16 05:04:00,0.116,2.579,2
2026-08-16 05:05:00,0.121,2.631,0
2026-08-16 05:06:00,0.119,2.659,0
2026-08-16 05:07:00,0.112,2.687,2
2026-08-16 05:08:00,0.118,2.697,0
2026-08-16 05:09:00,0.108,2.694,0
2026-08-16 05:10:00,0.124,2.673,0
2026-08-16 05:11:00,0.123,2.667,2
2026-08-16 05:12:00,0.136,2.715,0
2026-08-16 05:13:00,0.142,2.695,2
2026-08-16 05:14:00,0.139,2.676,2
2026-08-16 05:15:00,0.158,2.676,0
2026-08-16 05:16:00,0.159,2.668,0
2026-08-16 05:17:00,0.161,2.639,0
2026-08-16 05:18:00,0.167,2.642,2
2026-08-16 05:19:00,0.153,2.625,0
2026-08-16 05:20:00,0.154,2.618,0
2026-08-16 05:21:00,0.154,2.62,2
2026-08-16 05:22:00,0.153,2.626,0
2026-08-16 05:23:00,0.15,2.626,0
2026-08-16 05:24:00,0.151,2.609,2
2026-08-16 05:25:00,0.144,2.632,2
2026-08-16 05:26:00,0.157,2.638,0
2026-08-16 05:27:00,0.162,2.649,0
2026-08-16 05:28:00,0.158,2.676,2
2026-08-16 05:29:00,0.162,2.677,2
2026-08-16 05:30:00,0.17,2.702,0
2026-08-16 05:31:00,0.166,2.695,2
2026-08-16 05:32:00,0.146,2.748,0
2026-08-16 05:33:00,0.16,2.77,0
2026-08-16 05:34:00,0.15,2.801,0
2026-08-16 05:35:00,0.134,2.818,0
2026-08-16 05:36:00,0.127,2.834,0
2026-08-16 05:37:00,0.136,2.86,0
2026-08-16 05:38:00,0.134,2.879,2
2026-08-16 05:39:00,0.13,2.927,0
2026-08-16 05:40:00,0.149,2.94,2
2026-08-16 05:41:00,0.156,2.954,2
2026-08-16 05:42:00,0.162,2.95,0
2026-08-16 05:43:00,0.155,2.959,0
2026-08-16 05:44:00,0.161,2.974,0
2026-08-16 05:45:00,0.161,3.017,2
2026-08-16 05:46:00,0.178,3.065,0
2026-08-16 05:47:00,0.184,3.069,0
2026-08-16 05:48:00,0.199,3.082,2
2026-08-16 05:49:00,0.209,3.099,2
2026-08-16 05:50:00,0.219,3.113,0
2026-08-16 05:51:00,0.227,3.116,2
2026-08-16 05:52:00,0.232,3.127,2
2026-08-16 05:53:00,0.249,3.141,0
2026-08-16 05:54:00,0.26,3.159,0
2026-08-16 05:55:00,0.257,3.172,2
2026-08-16 05:56:00,0.273,3.2,2
2026-08-16 05:57:00,0.29,3.198,0
2026-08-16 05:58:00,0.315,3.224,2
2026-08-16 05:59:00,0.32,3.231,2
