"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-01 20:00:00,0.1,1.86,0
2026-08-01 20:01:00,0.12,1.969,0
2026-08-01 20:02:00,0.124,2.048,2
2026-08-01 20:03:00,0.11,2.124,2
2026-08-01 20:04:00,0.096,2.181,0
2026-08-01 20:05:00,0.094,2.261,2
2026-08-01 20:06:00,0.084,2.305,0
2026-08-01 20:07:00,0.081,2.319,0
2026-08-01 20:08:00,0.096,2.314,0
2026-08-01 20:09:00,0.079,2.274,0
2026-08-01 20:10:00,0.08,2.227,0
2026-08-01 20:11:00,0.077,2.179,0
2026-08-01 20:12:00,0.064,2.166,2
2026-08-01 20:13:00,0.067,2.139,0
2026-08-01 20:14:00,0.067,2.082,2
2026-08-01 20:15:00,0.084,2.053,2
2026-08-01 20:16:00,0.081,2.091,0
2026-08-01 20:17:00,0.075,2.046,0
2026-08-01 20:18:00,0.082,1.99,0
2026-08-01 20:19:00,0.082,1.959,2
2026-08-01 20:20:00,0.1,1.941,0
2026-08-01 20:21:00,0.119,1.923,0
2026-08-01 20:22:00,0.121,1.898,2
2026-08-01 20:23:00,0.114,1.896,2
2026-08-01 20:24:00,0.106,1.841,0
2026-08-01 20:25:00,0.111,1.837,2
2026-08-01 20:26:00,0.113,1.857,2
2026-08-01 20:27:00,0.104,1.886,0
2026-08-01 20:28:00,0.092,1.877,0
2026-08-01 20:29:00,0.092,1.883,2
2026-08-01 20:30:00,0.105,1.908,2
2026-08-01 20:31:00,0.11,1.97,0
2026-08-01 20:32:00,0.106,2.048,2
2026-08-01 20:33:00,0.104,2.097,2
2026-08-01 20:34:00,0.099,2.153,0
2026-08-01 20:35:00,0.092,2.17,0
2026-08-01 20:36:00,0.103,2.206,2
2026-08-01 20:37:00,0.109,2.234,0
2026-08-01 20:38:00,0.123,2.331,0
2026-08-01 20:39:00,0.178,2.582,0
2026-08-01 20:40:00,0.2,2.73,2
2026-08-01 20:41:00,0.225,2.826,2
2026-08-01 20:42:00,0.234,2.938,0
2026-08-01 20:43:00,0.243,3.022,2
2026-08-01 20:44:00,0.253,3.122,0
2026-08-01 20:45:00,0.251,3.199,0
2026-08-01 20:46:00,0.249,3.264,2
2026-08-01 20:47:00,0.203,3.153,0
2026-08-01 20:48:00,0.165,2.981,0
2026-08-01 20:49:00,0.151,2.9,0
2026-08-01 20:50:00,0.132,2.831,2
2026-08-01 20:51:00,0.116,2.743,0
2026-08-01 20:52:00,0.114,2.619,2
2026-08-01 20:53:00,0.107,2.56,2
2026-08-01 20:54:00,0.113,2.52,0
2026-08-01 20:55:00,0.111,2.4,0
2026-08-01 20:56:00,0.106,2.342,0
2026-08-01 20:57:00,0.109,2.254,2
2026-08-01 20:58:00,0.1,2.162,0
2026-08-01 20:59:00,0.11,2.075,0
