"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-16 16:00:00,0.267,1.706,2
2026-08-16 16:01:00,0.227,1.442,2
2026-08-16 16:02:00,0.215,1.21,0
2026-08-16 16:03:00,0.193,1.06,0
2026-08-16 16:04:00,0.182,0.869,2
2026-08-16 16:05:00,0.158,0.628,0
2026-08-16 16:06:00,0.138,0.432,0
2026-08-16 16:07:00,0.131,0.407,2
2026-08-16 16:08:00,0.125,0.373,2
2026-08-16 16:09:00,0.124,0.348,2
2026-08-16 16:10:00,0.12,0.422,0
2026-08-16 16:11:00,0.119,0.539,2
2026-08-16 16:12:00,0.124,0.652,0
2026-08-16 16:13:00,0.142,0.819,0
2026-08-16 16:14:00,0.161,0.955,2
2026-08-16 16:15:00,0.171,1.012,0
2026-08-16 16:16:00,0.178,1.032,0
2026-08-16 16:17:00,0.178,1.135,0
2026-08-16 16:18:00,0.18,1.329,2
2026-08-16 16:19:00,0.184,1.416,0
2026-08-16 16:20:00,0.186,1.472,2
2026-08-16 16:21:00,0.179,1.414,2
2026-08-16 16:22:00,0.151,1.315,0
2026-08-16 16:23:00,0.142,1.247,0
2026-08-16 16:24:00,0.138,1.191,0
2026-08-16 16:25:00,0.12,1.116,2
2026-08-16 16:26:00,0.123,0.938,0
2026-08-16 16:27:00,0.104,0.749,0
2026-08-16 16:28:00,0.088,0.676,2
2026-08-16 16:29:00,0.102,0.663,0
2026-08-16 16:30:00,0.112,0.638,0
2026-08-16 16:31:00,0.121,0.646,2
2026-08-16 16:32:00,0.105,0.641,2
2026-08-16 16:33:00,0.105,0.645,0
2026-08-16 16:34:00,0.138,0.657,0
2026-08-16 16:35:00,0.146,0.751,2
2026-08-16 16:36:00,0.151,0.777,2
2026-08-16 16:37:00,0.132,0.756,0
2026-08-16 16:38:00,0.118,0.728,2
2026-08-16 16:39:00,0.118,0.787,2
2026-08-16 16:40:00,0.125,0.872,0
2026-08-16 16:41:00,0.147,1.041,0
2026-08-16 16:42:00,0.134,1.165,2
2026-08-16 16:43:00,0.133,1.266,0
2026-08-16 16:44:00,0.168,1.398,0
2026-08-16 16:45:00,0.236,1.761,2
2026-08-16 16:46:00,0.315,2.321,2
2026-08-16 16:47:00,0.375,2.842,2
2026-08-16 16:48:00,0.437,3.59,2
2026-08-16 16:49:00,0.479,4.114,2
2026-08-16 16:50:00,0.469,4.191,0
2026-08-16 16:51:00,0.473,4.367,0
2026-08-16 16:52:00,0.443,4.315,2
2026-08-16 16:53:00,0.389,4.141,0
2026-08-16 16:54:00,0.349,3.877,0
2026-08-16 16:55:00,0.283,3.488,2
2026-08-16 16:56:00,0.224,2.882,2
2026-08-16 16:57:00,0.154,2.107,0
2026-08-16 16:58:00,0.139,1.774,2
2026-08-16 16:59:00,0.119,1.568,2
