"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-16 22:00:00,0.109,0.148,0
2026-08-16 22:01:00,0.099,0.157,0
2026-08-16 22:02:00,0.093,0.15,2
2026-08-16 22:03:00,0.107,0.136,0
2026-08-16 22:04:00,0.089,0.13,0
2026-08-16 22:05:00,0.076,0.074,2
2026-08-16 22:06:00,0.053,0,2
2026-08-16 22:07:00,0.048,-0.046,2
2026-08-16 22:08:00,0.054,-0.066,2
2026-08-16 22:09:00,0.065,-0.094,2
2026-08-16 22:10:00,0.069,-0.113,1
2026-08-16 22:11:00,0.064,-0.123,1
2026-08-16 22:12:00,0.058,-0.149,2
2026-08-16 22:13:00,0.071,-0.164,1
2026-08-16 22:14:00,0.08,-0.182,1
2026-08-16 22:15:00,0.085,-0.187,2
2026-08-16 22:16:00,0.089,-0.193,2
2026-08-16 22:17:00,0.082,-0.222,1
2026-08-16 22:18:00,0.079,-0.22,2
2026-08-16 22:19:00,0.082,-0.234,2
2026-08-16 22:20:00,0.079,-0.234,1
2026-08-16 22:21:00,0.078,-0.236,1
2026-08-16 22:22:00,0.068,-0.236,2
2026-08-16 22:23:00,0.062,-0.241,2
2026-08-16 22:24:00,0.054,-0.229,1
2026-08-16 22:25:00,0.049,-0.192,1
2026-08-16 22:26:00,0.048,-0.158,2
2026-08-16 22:27:00,0.023,-0.146,1
2026-08-16 22:28:00,0.035,-0.135,1
2026-08-16 22:29:00,0.031,-0.108,2
2026-08-16 22:30:00,0.03,-0.05,1
2026-08-16 22:31:00,0.05,0.126,0
2026-08-16 22:32:00,0.107,0.394,0
2026-08-16 22:33:00,0.173,0.949,2
2026-08-16 22:34:00,0.192,1.376,2
2026-08-16 22:35:00,0.199,1.619,0
2026-08-16 22:36:00,0.212,1.836,2
2026-08-16 22:37:00,0.203,1.932,0
2026-08-16 22:38:00,0.21,2.106,0
2026-08-16 22:39:00,0.197,2.142,0
2026-08-16 22:40:00,0.167,2.021,2
2026-08-16 22:41:00,0.108,1.733,0
2026-08-16 22:42:00,0.055,1.223,0
2026-08-16 22:43:00,0.056,1.074,2
2026-08-16 22:44:00,0.058,0.845,0
2026-08-16 22:45:00,0.049,0.753,2
2026-08-16 22:46:00,0.044,0.631,2
2026-08-16 22:47:00,0.041,0.547,2
2026-08-16 22:48:00,0.027,0.479,0
2026-08-16 22:49:00,0.033,0.407,0
2026-08-16 22:50:00,0.021,0.399,2
2026-08-16 22:51:00,0.019,0.378,0
2026-08-16 22:52:00,0.012,0.317,0
2026-08-16 22:53:00,0.003,0.297,2
2026-08-16 22:54:00,0.002,0.266,2
2026-08-16 22:55:00,0.002,0.27,0
2026-08-16 22:56:00,0.018,0.248,2
2026-08-16 22:57:00,0.019,0.237,2
2026-08-16 22:58:00,0.009,0.232,0
2026-08-16 22:59:00,0.022,0.214,0
