"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-27 21:00:00,3.163,14.607,0
2026-08-27 21:01:00,2.68,13.798,0
2026-08-27 21:02:00,2.387,13.191,0
2026-08-27 21:03:00,2.207,12.781,0
2026-08-27 21:04:00,1.783,12.331,0
2026-08-27 21:05:00,1.909,12.316,2
2026-08-27 21:06:00,1.895,12.098,0
2026-08-27 21:07:00,1.882,11.947,2
2026-08-27 21:08:00,1.689,11.54,2
2026-08-27 21:09:00,1.519,11.158,2
2026-08-27 21:10:00,1.341,10.706,0
2026-08-27 21:11:00,1.012,10.047,0
2026-08-27 21:12:00,0.851,9.624,2
2026-08-27 21:13:00,0.78,9.244,0
2026-08-27 21:14:00,0.922,8.898,0
2026-08-27 21:15:00,1.085,8.573,2
2026-08-27 21:16:00,0.91,8.132,2
2026-08-27 21:17:00,0.929,7.974,0
2026-08-27 21:18:00,1.034,7.849,2
2026-08-27 21:19:00,1.078,7.843,2
2026-08-27 21:20:00,1.071,7.792,0
2026-08-27 21:21:00,1.058,7.701,0
2026-08-27 21:22:00,0.953,7.553,2
2026-08-27 21:23:00,0.733,7.422,2
2026-08-27 21:24:00,0.622,7.422,0
2026-08-27 21:25:00,0.69,7.515,2
2026-08-27 21:26:00,0.661,7.546,2
2026-08-27 21:27:00,0.526,7.523,0
2026-08-27 21:28:00,0.543,7.552,0
2026-08-27 21:29:00,0.5,7.611,2
2026-08-27 21:30:00,0.433,7.648,0
2026-08-27 21:31:00,0.338,7.737,0
2026-08-27 21:32:00,0.307,7.853,0
2026-08-27 21:33:00,0.275,7.943,2
2026-08-27 21:34:00,0.211,7.992,2
2026-08-27 21:35:00,0.213,8.012,0
2026-08-27 21:36:00,0.192,8.031,2
2026-08-27 21:37:00,0.181,8.047,0
2026-08-27 21:38:00,0.205,8.035,0
2026-08-27 21:39:00,0.21,8.006,0
2026-08-27 21:40:00,0.218,7.949,0
2026-08-27 21:41:00,0.228,7.927,0
2026-08-27 21:42:00,0.232,7.898,0
2026-08-27 21:43:00,0.232,7.859,2
2026-08-27 21:44:00,0.236,7.77,0
2026-08-27 21:45:00,0.245,7.699,2
2026-08-27 21:46:00,0.245,7.637,2
2026-08-27 21:47:00,0.235,7.578,0
2026-08-27 21:48:00,0.223,7.533,0
2026-08-27 21:49:00,0.258,7.437,0
2026-08-27 21:50:00,0.242,7.309,2
2026-08-27 21:51:00,0.257,7.159,0
2026-08-27 21:52:00,0.247,7.044,0
2026-08-27 21:53:00,0.239,6.95,2
2026-08-27 21:54:00,0.221,6.804,0
2026-08-27 21:55:00,0.234,6.708,0
2026-08-27 21:56:00,0.241,6.625,2
2026-08-27 21:57:00,0.224,6.494,2
2026-08-27 21:58:00,0.21,6.349,0
2026-08-27 21:59:00,0.221,6.259,0
