"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-14 20:00:00,0.091,2.726,0
2026-08-14 20:01:00,0.091,2.605,2
2026-08-14 20:02:00,0.074,2.456,0
2026-08-14 20:03:00,0.075,2.37,2
2026-08-14 20:04:00,0.084,2.306,2
2026-08-14 20:05:00,0.083,2.325,0
2026-08-14 20:06:00,0.097,2.348,0
2026-08-14 20:07:00,0.077,2.382,0
2026-08-14 20:08:00,0.076,2.409,2
2026-08-14 20:09:00,0.122,2.546,0
2026-08-14 20:10:00,0.157,2.774,0
2026-08-14 20:11:00,0.196,2.96,2
2026-08-14 20:12:00,0.209,3.182,2
2026-08-14 20:13:00,0.208,3.299,0
2026-08-14 20:14:00,0.166,3.269,2
2026-08-14 20:15:00,0.136,3.202,2
2026-08-14 20:16:00,0.123,3.195,0
2026-08-14 20:17:00,0.09,3.151,0
2026-08-14 20:18:00,0.03,2.982,2
2026-08-14 20:19:00,0.009,2.884,2
2026-08-14 20:20:00,0.017,2.803,0
2026-08-14 20:21:00,0.111,2.844,2
2026-08-14 20:22:00,0.274,3.18,2
2026-08-14 20:23:00,0.41,3.6,0
2026-08-14 20:24:00,0.494,3.929,0
2026-08-14 20:25:00,0.515,4.108,2
2026-08-14 20:26:00,0.535,4.16,0
2026-08-14 20:27:00,0.519,4.171,0
2026-08-14 20:28:00,0.481,4.133,2
2026-08-14 20:29:00,0.422,3.986,2
2026-08-14 20:30:00,0.3,3.732,2
2026-08-14 20:31:00,0.136,3.268,0
2026-08-14 20:32:00,-0.01,2.779,2
2026-08-14 20:33:00,-0.061,2.426,0
2026-08-14 20:34:00,-0.071,2.356,0
2026-08-14 20:35:00,-0.058,2.298,2
2026-08-14 20:36:00,-0.054,2.278,0
2026-08-14 20:37:00,-0.061,2.257,0
2026-08-14 20:38:00,-0.064,2.261,0
2026-08-14 20:39:00,-0.065,2.274,2
2026-08-14 20:40:00,-0.065,2.294,0
2026-08-14 20:41:00,-0.063,2.301,2
2026-08-14 20:42:00,-0.072,2.303,2
2026-08-14 20:43:00,-0.082,2.316,0
2026-08-14 20:44:00,-0.071,2.317,0
2026-08-14 20:45:00,-0.062,2.318,0
2026-08-14 20:46:00,-0.025,2.388,2
2026-08-14 20:47:00,0.026,2.493,0
2026-08-14 20:48:00,0.031,2.597,0
2026-08-14 20:49:00,0.039,2.625,2
2026-08-14 20:50:00,0.061,2.67,0
2026-08-14 20:51:00,0.071,2.681,0
2026-08-14 20:52:00,0.073,2.734,2
2026-08-14 20:53:00,0.075,2.705,2
2026-08-14 20:54:00,0.082,2.7,0
2026-08-14 20:55:00,0.038,2.606,0
2026-08-14 20:56:00,0.021,2.449,2
2026-08-14 20:57:00,0.026,2.34,2
2026-08-14 20:58:00,0.024,2.302,0
2026-08-14 20:59:00,0.022,2.278,2
