"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-20 04:00:00,0.099,0.617,0
2026-08-20 04:01:00,0.103,0.601,0
2026-08-20 04:02:00,0.085,0.582,2
2026-08-20 04:03:00,0.097,0.65,0
2026-08-20 04:04:00,0.106,0.658,0
2026-08-20 04:05:00,0.115,0.626,2
2026-08-20 04:06:00,0.115,0.583,2
2026-08-20 04:07:00,0.105,0.488,2
2026-08-20 04:08:00,0.116,0.418,0
2026-08-20 04:09:00,0.128,0.371,2
2026-08-20 04:10:00,0.128,0.332,0
2026-08-20 04:11:00,0.134,0.29,0
2026-08-20 04:12:00,0.145,0.284,0
2026-08-20 04:13:00,0.144,0.278,0
2026-08-20 04:14:00,0.145,0.289,0
2026-08-20 04:15:00,0.145,0.358,0
2026-08-20 04:16:00,0.149,0.455,2
2026-08-20 04:17:00,0.149,0.542,0
2026-08-20 04:18:00,0.141,0.627,2
2026-08-20 04:19:00,0.122,0.701,2
2026-08-20 04:20:00,0.135,0.806,0
2026-08-20 04:21:00,0.121,0.922,0
2026-08-20 04:22:00,0.135,1.087,0
2026-08-20 04:23:00,0.143,1.158,2
2026-08-20 04:24:00,0.138,1.112,0
2026-08-20 04:25:00,0.13,1.071,0
2026-08-20 04:26:00,0.116,1.056,2
2026-08-20 04:27:00,0.121,1.061,0
2026-08-20 04:28:00,0.13,1.051,0
2026-08-20 04:29:00,0.139,0.983,2
2026-08-20 04:30:00,0.144,0.887,2
2026-08-20 04:31:00,0.124,0.758,0
2026-08-20 04:32:00,0.129,0.729,0
2026-08-20 04:33:00,0.131,0.72,2
2026-08-20 04:34:00,0.152,0.686,2
2026-08-20 04:35:00,0.153,0.647,0
2026-08-20 04:36:00,0.164,0.618,2
2026-08-20 04:37:00,0.143,0.592,2
2026-08-20 04:38:00,0.145,0.57,0
2026-08-20 04:39:00,0.135,0.561,0
2026-08-20 04:40:00,0.131,0.584,2
2026-08-20 04:41:00,0.131,0.617,0
2026-08-20 04:42:00,0.13,0.647,0
2026-08-20 04:43:00,0.136,0.684,2
2026-08-20 04:44:00,0.163,0.768,2
2026-08-20 04:45:00,0.162,0.808,2
2026-08-20 04:46:00,0.181,0.877,0
2026-08-20 04:47:00,0.197,1.003,2
2026-08-20 04:48:00,0.249,1.073,0
2026-08-20 04:49:00,0.258,1.162,0
2026-08-20 04:50:00,0.269,1.181,2
2026-08-20 04:51:00,0.262,1.178,0
2026-08-20 04:52:00,0.241,1.132,0
2026-08-20 04:53:00,0.225,1.127,0
2026-08-20 04:54:00,0.223,1.1,2
2026-08-20 04:55:00,0.214,1.031,0
2026-08-20 04:56:00,0.158,0.977,2
2026-08-20 04:57:00,0.139,0.945,2
2026-08-20 04:58:00,0.122,0.859,0
2026-08-20 04:59:00,0.142,0.822,0
