"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-15 15:00:00,0.309,0.933,0
2026-08-15 15:01:00,0.314,0.921,0
2026-08-15 15:02:00,0.291,0.9,2
2026-08-15 15:03:00,0.287,0.883,0
2026-08-15 15:04:00,0.296,0.87,0
2026-08-15 15:05:00,0.294,0.836,2
2026-08-15 15:06:00,0.344,0.981,2
2026-08-15 15:07:00,0.366,1.074,2
2026-08-15 15:08:00,0.36,1.081,2
2026-08-15 15:09:00,0.385,1.117,2
2026-08-15 15:10:00,0.381,1.125,0
2026-08-15 15:11:00,0.411,1.106,0
2026-08-15 15:12:00,0.411,1.104,2
2026-08-15 15:13:00,0.412,1.097,0
2026-08-15 15:14:00,0.377,1.014,0
2026-08-15 15:15:00,0.34,0.881,2
2026-08-15 15:16:00,0.33,0.859,2
2026-08-15 15:17:00,0.306,0.853,0
2026-08-15 15:18:00,0.403,1.009,2
2026-08-15 15:19:00,0.45,1.178,2
2026-08-15 15:20:00,0.472,1.349,0
2026-08-15 15:21:00,0.504,1.511,0
2026-08-15 15:22:00,0.513,1.615,2
2026-08-15 15:23:00,0.522,1.715,2
2026-08-15 15:24:00,0.551,1.844,0
2026-08-15 15:25:00,0.591,2.016,0
2026-08-15 15:26:00,0.635,2.21,2
2026-08-15 15:27:00,0.553,2.096,0
2026-08-15 15:28:00,0.514,1.929,0
2026-08-15 15:29:00,0.493,1.77,2
2026-08-15 15:30:00,0.473,1.664,0
2026-08-15 15:31:00,0.451,1.595,0
2026-08-15 15:32:00,0.446,1.543,0
2026-08-15 15:33:00,0.411,1.433,2
2026-08-15 15:34:00,0.364,1.241,2
2026-08-15 15:35:00,0.322,1.048,0
2026-08-15 15:36:00,0.304,0.985,2
2026-08-15 15:37:00,0.317,0.982,0
2026-08-15 15:38:00,0.317,1.002,0
2026-08-15 15:39:00,0.309,0.99,0
2026-08-15 15:40:00,0.336,0.995,0
2026-08-15 15:41:00,0.355,1.033,0
2026-08-15 15:42:00,0.374,1.102,0
2026-08-15 15:43:00,0.381,1.171,2
2026-08-15 15:44:00,0.402,1.231,0
2026-08-15 15:45:00,0.409,1.346,2
2026-08-15 15:46:00,0.41,1.371,2
2026-08-15 15:47:00,0.431,1.366,2
2026-08-15 15:48:00,0.413,1.338,0
2026-08-15 15:49:00,0.412,1.335,0
2026-08-15 15:50:00,0.404,1.284,2
2026-08-15 15:51:00,0.379,1.22,0
2026-08-15 15:52:00,0.372,1.18,0
2026-08-15 15:53:00,0.371,1.097,2
2026-08-15 15:54:00,0.34,1.024,2
2026-08-15 15:55:00,0.336,1.031,0
2026-08-15 15:56:00,0.319,1.041,2
2026-08-15 15:57:00,0.368,1.146,2
2026-08-15 15:58:00,0.367,1.216,0
2026-08-15 15:59:00,0.366,1.226,0
