"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-20 19:00:00,0.739,6.394,2
2026-08-20 19:01:00,0.756,6.417,0
2026-08-20 19:02:00,0.773,6.374,2
2026-08-20 19:03:00,0.727,6.121,2
2026-08-20 19:04:00,0.682,5.829,0
2026-08-20 19:05:00,0.66,5.538,0
2026-08-20 19:06:00,0.61,5.159,2
2026-08-20 19:07:00,0.514,4.701,2
2026-08-20 19:08:00,0.435,4.223,0
2026-08-20 19:09:00,0.357,3.728,2
2026-08-20 19:10:00,0.331,3.413,2
2026-08-20 19:11:00,0.329,3.27,0
2026-08-20 19:12:00,0.337,3.192,0
2026-08-20 19:13:00,0.324,3.099,2
2026-08-20 19:14:00,0.298,3.059,0
2026-08-20 19:15:00,0.311,3.056,0
2026-08-20 19:16:00,0.293,3.003,0
2026-08-20 19:17:00,0.316,2.977,2
2026-08-20 19:18:00,0.343,2.937,2
2026-08-20 19:19:00,0.343,2.811,0
2026-08-20 19:20:00,0.316,2.597,2
2026-08-20 19:21:00,0.296,2.489,0
2026-08-20 19:22:00,0.296,2.364,0
2026-08-20 19:23:00,0.272,2.284,0
2026-08-20 19:24:00,0.276,2.22,0
2026-08-20 19:25:00,0.282,2.287,0
2026-08-20 19:26:00,0.294,2.364,0
2026-08-20 19:27:00,0.288,2.425,2
2026-08-20 19:28:00,0.278,2.515,0
2026-08-20 19:29:00,0.316,2.708,2
2026-08-20 19:30:00,0.351,2.98,2
2026-08-20 19:31:00,0.361,3.1,0
2026-08-20 19:32:00,0.385,3.259,0
2026-08-20 19:33:00,0.395,3.37,0
2026-08-20 19:34:00,0.382,3.42,2
2026-08-20 19:35:00,0.393,3.486,0
2026-08-20 19:36:00,0.377,3.476,0
2026-08-20 19:37:00,0.349,3.382,2
2026-08-20 19:38:00,0.319,3.275,0
2026-08-20 19:39:00,0.308,3.102,0
2026-08-20 19:40:00,0.312,2.99,2
2026-08-20 19:41:00,0.292,2.852,2
2026-08-20 19:42:00,0.287,2.791,0
2026-08-20 19:43:00,0.294,2.647,0
2026-08-20 19:44:00,0.294,2.512,2
2026-08-20 19:45:00,0.279,2.442,2
2026-08-20 19:46:00,0.301,2.516,0
2026-08-20 19:47:00,0.313,2.497,2
2026-08-20 19:48:00,0.3,2.487,2
2026-08-20 19:49:00,0.318,2.541,0
2026-08-20 19:50:00,0.326,2.656,0
2026-08-20 19:51:00,0.337,2.812,2
2026-08-20 19:52:00,0.305,2.882,0
2026-08-20 19:53:00,0.31,3.023,0
2026-08-20 19:54:00,0.312,3.034,2
2026-08-20 19:55:00,0.316,3.068,2
2026-08-20 19:56:00,0.347,3.206,2
2026-08-20 19:57:00,0.342,3.283,2
2026-08-20 19:58:00,0.371,3.256,2
2026-08-20 19:59:00,0.368,3.208,0
