"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-05 10:00:00,0.401,0.715,0
2026-08-05 10:01:00,0.401,0.715,0
2026-08-05 10:02:00,0.392,0.73,2
2026-08-05 10:03:00,0.377,0.737,2
2026-08-05 10:04:00,0.39,0.845,0
2026-08-05 10:05:00,0.522,1.207,0
2026-08-05 10:06:00,0.565,1.348,2
2026-08-05 10:07:00,0.574,1.36,0
2026-08-05 10:08:00,0.565,1.374,0
2026-08-05 10:09:00,0.568,1.323,2
2026-08-05 10:10:00,0.567,1.296,2
2026-08-05 10:11:00,0.615,1.344,2
2026-08-05 10:12:00,0.644,1.41,2
2026-08-05 10:13:00,0.595,1.22,2
2026-08-05 10:14:00,0.465,0.919,0
2026-08-05 10:15:00,0.441,0.845,0
2026-08-05 10:16:00,0.454,0.868,2
2026-08-05 10:17:00,0.476,1.035,0
2026-08-05 10:18:00,0.488,1.116,0
2026-08-05 10:19:00,0.504,1.119,0
2026-08-05 10:20:00,0.443,1.016,2
2026-08-05 10:21:00,0.384,0.822,0
2026-08-05 10:22:00,0.399,0.868,2
2026-08-05 10:23:00,0.418,0.866,2
2026-08-05 10:24:00,0.411,0.828,0
2026-08-05 10:25:00,0.395,0.652,0
2026-08-05 10:26:00,0.386,0.54,2
2026-08-05 10:27:00,0.377,0.501,2
2026-08-05 10:28:00,0.37,0.504,0
2026-08-05 10:29:00,0.397,0.507,0
2026-08-05 10:30:00,0.396,0.51,2
2026-08-05 10:31:00,0.431,0.597,0
2026-08-05 10:32:00,0.473,0.71,0
2026-08-05 10:33:00,0.523,0.858,2
2026-08-05 10:34:00,0.58,1.012,0
2026-08-05 10:35:00,0.604,1.066,0
2026-08-05 10:36:00,0.603,1.006,0
2026-08-05 10:37:00,0.578,0.966,2
2026-08-05 10:38:00,0.57,0.954,2
2026-08-05 10:39:00,0.567,0.902,0
2026-08-05 10:40:00,0.541,0.797,2
2026-08-05 10:41:00,0.479,0.655,0
2026-08-05 10:42:00,0.452,0.538,0
2026-08-05 10:43:00,0.443,0.518,0
2026-08-05 10:44:00,0.558,0.822,0
2026-08-05 10:45:00,0.824,1.503,0
2026-08-05 10:46:00,1.122,2.358,0
2026-08-05 10:47:00,1.232,2.727,2
2026-08-05 10:48:00,1.332,3.146,2
2026-08-05 10:49:00,1.355,3.241,2
2026-08-05 10:50:00,1.355,3.285,2
2026-08-05 10:51:00,1.355,3.272,2
2026-08-05 10:52:00,1.329,3.195,0
2026-08-05 10:53:00,1.128,2.789,0
2026-08-05 10:54:00,0.947,2.254,2
2026-08-05 10:55:00,0.605,1.333,0
2026-08-05 10:56:00,0.462,0.861,0
2026-08-05 10:57:00,0.454,0.717,2
2026-08-05 10:58:00,0.433,0.635,2
2026-08-05 10:59:00,0.423,0.594,0
