"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-17 08:00:00,0.866,2.928,2
2026-08-17 08:01:00,0.891,3.008,0
2026-08-17 08:02:00,0.882,2.911,0
2026-08-17 08:03:00,0.897,2.894,2
2026-08-17 08:04:00,0.889,2.77,0
2026-08-17 08:05:00,0.889,2.651,0
2026-08-17 08:06:00,0.852,2.405,0
2026-08-17 08:07:00,0.789,2.143,2
2026-08-17 08:08:00,0.733,1.87,0
2026-08-17 08:09:00,0.682,1.603,2
2026-08-17 08:10:00,0.658,1.465,2
2026-08-17 08:11:00,0.687,1.451,0
2026-08-17 08:12:00,0.68,1.358,0
2026-08-17 08:13:00,0.703,1.335,0
2026-08-17 08:14:00,0.73,1.35,2
2026-08-17 08:15:00,0.752,1.384,0
2026-08-17 08:16:00,0.752,1.386,0
2026-08-17 08:17:00,0.749,1.336,2
2026-08-17 08:18:00,0.743,1.366,0
2026-08-17 08:19:00,0.723,1.365,0
2026-08-17 08:20:00,0.705,1.381,2
2026-08-17 08:21:00,0.711,1.46,2
2026-08-17 08:22:00,0.714,1.542,0
2026-08-17 08:23:00,0.697,1.576,0
2026-08-17 08:24:00,0.717,1.794,2
2026-08-17 08:25:00,0.729,1.895,2
2026-08-17 08:26:00,0.714,1.982,0
2026-08-17 08:27:00,0.717,2.017,2
2026-08-17 08:28:00,0.72,2.035,2
2026-08-17 08:29:00,0.717,2.021,0
2026-08-17 08:30:00,0.69,1.911,0
2026-08-17 08:31:00,0.689,1.792,2
2026-08-17 08:32:00,0.671,1.694,0
2026-08-17 08:33:00,0.645,1.482,0
2026-08-17 08:34:00,0.679,1.454,2
2026-08-17 08:35:00,0.736,1.486,2
2026-08-17 08:36:00,0.729,1.436,2
2026-08-17 08:37:00,0.702,1.42,2
2026-08-17 08:38:00,0.717,1.435,2
2026-08-17 08:39:00,0.728,1.512,0
2026-08-17 08:40:00,0.726,1.595,0
2026-08-17 08:41:00,0.716,1.637,2
2026-08-17 08:42:00,0.701,1.68,0
2026-08-17 08:43:00,0.647,1.597,0
2026-08-17 08:44:00,0.592,1.536,0
2026-08-17 08:45:00,0.581,1.532,2
2026-08-17 08:46:00,0.577,1.524,0
2026-08-17 08:47:00,0.543,1.491,2
2026-08-17 08:48:00,0.517,1.438,2
2026-08-17 08:49:00,0.51,1.399,0
2026-08-17 08:50:00,0.497,1.354,0
2026-08-17 08:51:00,0.475,1.344,0
2026-08-17 08:52:00,0.475,1.369,2
2026-08-17 08:53:00,0.484,1.367,0
2026-08-17 08:54:00,0.599,1.489,0
2026-08-17 08:55:00,0.65,1.661,2
2026-08-17 08:56:00,0.661,1.708,0
2026-08-17 08:57:00,0.675,1.734,0
2026-08-17 08:58:00,0.683,1.757,2
2026-08-17 08:59:00,0.698,1.797,0
