"date (UTC)","NO (ppb)","NO (ppb)y","Flag"
2026-08-12 21:00:00,0.064,7.696,2
2026-08-12 21:01:00,0.051,7.798,0
2026-08-12 21:02:00,0.041,7.859,2
2026-08-12 21:03:00,0.045,7.921,2
2026-08-12 21:04:00,0.052,7.921,0
2026-08-12 21:05:00,0.051,7.938,2
2026-08-12 21:06:00,0.062,7.892,2
2026-08-12 21:07:00,0.08,7.776,0
2026-08-12 21:08:00,0.089,7.665,0
2026-08-12 21:09:00,0.074,7.473,2
2026-08-12 21:10:00,0.081,7.354,0
2026-08-12 21:11:00,0.08,7.209,0
2026-08-12 21:12:00,0.072,7.059,2
2026-08-12 21:13:00,0.073,6.896,2
2026-08-12 21:14:00,0.065,6.732,2
2026-08-12 21:15:00,0.066,6.648,0
2026-08-12 21:16:00,0.038,6.607,2
2026-08-12 21:17:00,0.037,6.529,0
2026-08-12 21:18:00,0.039,6.495,0
2026-08-12 21:19:00,0.027,6.423,0
2026-08-12 21:20:00,0.038,6.344,0
2026-08-12 21:21:00,0.031,6.274,0
2026-08-12 21:22:00,0.027,6.235,0
2026-08-12 21:23:00,0.032,6.209,2
2026-08-12 21:24:00,0.018,6.058,0
2026-08-12 21:25:00,0.017,6.001,2
2026-08-12 21:26:00,0.016,5.887,2
2026-08-12 21:27:00,0.02,5.791,0
2026-08-12 21:28:00,0.012,5.685,0
2026-08-12 21:29:00,0.012,5.576,0
2026-08-12 21:30:00,-0.002,5.441,2
2026-08-12 21:31:00,-0.01,5.289,0
2026-08-12 21:32:00,-0.01,5.17,0
2026-08-12 21:33:00,-0.003,5.052,2
2026-08-12 21:34:00,-0.008,4.969,0
2026-08-12 21:35:00,-0.01,4.892,0
2026-08-12 21:36:00,-0.016,4.814,2
2026-08-12 21:37:00,-0.01,4.781,2
2026-08-12 21:38:00,-0.016,4.752,0
2026-08-12 21:39:00,-0.009,4.743,0
2026-08-12 21:40:00,-0.001,4.718,2
2026-08-12 21:41:00,-0.01,4.744,2
2026-08-12 21:42:00,-0.002,4.734,0
2026-08-12 21:43:00,0.006,4.744,2
2026-08-12 21:44:00,0.001,4.699,2
2026-08-12 21:45:00,0.01,4.671,0
2026-08-12 21:46:00,0.009,4.586,0
2026-08-12 21:47:00,0.021,4.546,2
2026-08-12 21:48:00,0.021,4.486,0
2026-08-12 21:49:00,0.019,4.408,0
2026-08-12 21:50:00,0.019,4.316,2
2026-08-12 21:51:00,0.02,4.213,2
2026-08-12 21:52:00,0.021,4.184,2
2026-08-12 21:53:00,0.017,4.18,2
2026-08-12 21:54:00,0.02,4.16,2
2026-08-12 21:55:00,0.037,4.173,0
2026-08-12 21:56:00,0.024,4.183,0
2026-08-12 21:57:00,0.027,4.201,2
2026-08-12 21:58:00,0.015,4.268,0
2026-08-12 21:59:00,0.004,4.311,0
